city,hotel,hotel_id,rating,review,review_date
Chennai,The Park Chennai,7947,5 stars out of 5,"One of the great stay in my recent years in India, especially Chennai.

My kids liked the Sunday specials like Tattoo, Bird Astrology etc...

Also there was a song on request by hotel musicians were nice.

Good Interior and Artistic design of the environment.","September 04, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"location location location, comfort, clean restaurant are international standard..Food were very very delicious.Real business standard","September 04, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,This hotel is quite dirty and worn down. 900 inr for 24 hour wifi is a joke nowadays. The Thai food was tasty but also that was over priced.,"September 03, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Located in crowdy area where very difficult to park in rush time. The service is acceptable by nice people working in the reception but when entering especially late in the night and for the first time you will be smashed by hard music coming from the bar located at the main lobby close to the reception . Talking or discussion in the lobby area is impossible due the loudly sound coming from the Bar.,"September 04, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,it was very nice moment and really enjoyed the whole stay because of the hotel atmosphere and night club but night club should improve the service and strength.,"September 03, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"comfortable room except for minor irritants like the cordless phone not working,bathroom light switch was not there at all,no toilet shower.","September 04, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"We stayed in this hotel for 3 nights and I think the room is really nice and well maintained. Good facilities in the hotel, excellent breakfast buffet, good customer service from all the hotel staffs ranging from resturant staffs to security to the receptionists. Location isn't exactly close to the main shopping district but its about 15 minutes away which isn't that bad afterall. Had a good time there and will definitely go back again.","September 01, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"hotel rooms are cleaned, good breakfast. really enjoyed.","September 02, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Check in was smooth.

Good service.

Rooms not too spacious.

Price very high inside the hotel for food,and all others.  Laundry charges are shocking.","September 01, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Hotel was okay, nothing exceptional, nothing bad though being in the city center the view from the room is nothing to talk about! Room was a bit smaller than expected but well maintained.

There are no south indian hotels close by. We wanted to have a plate of Idly for my daughter in the night and ended up paying   Rs ( approx 8$ ), something that would cost 1/10th the cost outside.","September 02, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"The hotel is definitely not a five star experience, maybe for Indians, not for western or Chinese standard. Service is good, especially the restaurant staffs, but the receiptitons could be better. The room was clean, but that was the only good thing I have to say about the rooms, all others are very low standard, especially the bathroom, the sink has rust on it.","September 01, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"we enjoyed our stay as the hotel was quiet and staff helpful always with a smile.the buffet breakfast at six-o-one is quite 
sumptuous with wide variety of dishes to choose from.especially
the filter coffee is excellent.overall we had great experience staying at the hotel.","September 02, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,overall it was a very good . i used to stay in this hotel for the last two years. i love the hotel,"September 01, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"The reception staff were friendly and helpful, polite at all times and smiling. We were treated to a taste of a new cocktail in the Leather Bar which was being entered for a competition. The barman was friendly and chatty. The breakfast choices were good . When we wanted a suggestion for a good Indian meal again we could not fault the recommendation . A good experience.","September 02, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Overall good experience. I stayed in the new rooms , though in excellent design, the smell of construction & paint gave me headaches. Perhaps this can be looked into of improving the ventilation/exhaustion until the works complete in due time. The restaurant service needs improvement in timely response to requests and attention to guests.","August 30, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"trendy chich hotel thats thinks a little too much of itself.  good looby and helpful staff.  was originally put on the second floor but complained - rooms dirty and old.  needed major refit to get up to 5 star standard.  was moved to 4th floor which had been refurbished - much better.  in fact  - like a totally different hotel!

the new rooms were excellent with large walk in showers and wall mounted tvs.  could do with ipod dock though.

breakfast standard and room service was very very late with some requests.  gym best i've seen.  spa also excellent","August 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Great staff, nice rooms although they need some renovation, and great restaurant","August 29, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Small rooms and bath..they should just install a shower instead.  The main entrance is quite congested as the hotel is on a main road.,"August 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,just fine.Will prefer if the reception people understand English better and act quickly .some of the rooms too small. i had to request a change which was quickly completed. the decor is beautiful.,"August 22, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,the staff is helpful and the atmosphere is warm and friendly.  some of the rooms smell a little musty.  i had to request a change which was quickly completed.  the decor is beautiful.  the beds are comfortable.  the health club is small but complete with a very nice locker room with steam and sauna.,"August 23, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Reception and room service are very poor.
Need to improve....","August 22, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Decent place, but being renovated currently, so noisy/messy. Nice people, but breakfast could be more elaborate.","August 23, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,they went out of their way to look after me in all ways....slightly shabby but great service and great fun - fantastic food and a great place to hang out at the roof top pool bar at night.,"August 18, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Hotel itself was pretty reasonable – room was relatively clean , very comfortable.

Restaurant was ok – we ate dinner and breakfast and weren’t disappointed with either, though it was a touch expensive for what we had.

The pool upstairs is a real draw – its obviously quite noisy above the street, but with great views and a nice place to chill out (despite the noise).","August 21, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"the stay at the hotel is lovely. the hotel is centrally located and very near to the us consulate. availed the service of the travel desk and the driver of the car is very friendly. for a business traveller, sometimes the music coming out from the leather bar (night club) is too loud and annoying. the bathroom needs upgradation and they confirmed that upgradation work is going on in the hotel currently. the breakfast spread was excellent but the service of the restaurant needs to be more prompt and attention towards all guests are to be improved. overall the stay was worth.","August 15, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,This is a good hotel and was nice for the first time experience in Chennai. We would definitely recommend it to others. it is great for couples or families or for business conventions. The rooms were comfortable and the beds were very comfortable which is something we don't often find as the beds are so often too hard. The pool is good. The food was excellent in all the resturants and the breakfasts were a wide range of dishes - which were delicious. They generally served cold beer which often hard to get in India. The staff were professional and well trained and provided good and promp service. Everything was very clean and tidy. Something we didn't realise is that you can't just walk around Chenni - you need to taxi it as it is too hard to walk around and cross roads.,"August 18, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,average hotel nothing special to boast about and nothing big to compalin about.Rooms are good and staff is friendly.I have a very bad openion about their travel desk,"August 15, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"The Hotel provided with an early check in which is appreciated. The rooms are good, but needs a makeover, as I feel there has never been a makeover.

The restaurant has all flavours to tease your tastebuds. Loved the  ""Dum Biriyani"" & the pastas. Breakfast spread is good. 

Leather Bar has quite a good crowd, mostly youngsters, and so does "" Pasha "" the Club ... and its vibrant... However the DJ needs to be refreshed.

Staff is very helpful and so was the checking out, very quick.","August 18, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"the hotel is too expensiv for what it is. friday night was terrible, loud music from the bar.","August 15, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Very nice hotel located in the hart of the city near.  Perfectly located for business travelers. 
Room was very clean and spaceous.  
Great fitness room and spa facilities. 
Also the western restaurant makes a nice pasta","August 18, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,The hotel restaurants are very expensive. Chennai as a place i am not fond of. Just for work travel it is OK. The Park is located on a busy street with proximity to almost everywhere.,"August 14, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"reasonably good experience.
Its a value for money hotel.
Interior design well done","August 16, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"The location is good as we stay closed to our meeting place for a one-night stay. Upon check-in, the receptionist asked for a copy of credit card (both sides) as been told that this is Agoda policy.  Very strange - so didn't give the copy as don't want to take risk on credit card freuds.  Small room, but clean with standard amenities.  Don't really fancy the Bollywood film posters in room.","August 11, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"The hotel property is confined to the building as it is in the City.  The lobby area includes two restaurants and a nice bar and the food in the one restaurant I tried is very good.  You cannot hear the live music on a weekend beyond the first floor and the hotel attracts many locals, so it a good place.  Rooms are very good in this older cement building and much has been spent to modernize and make everything work.  The management is very receptive to suggestions and very helpful.","August 14, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,good location,"August 11, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"in general the hotel were in a good shape, rooms were clean and have all essentials that travelers might need, the staff were very friendly and helpful,","August 14, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Overall stay was ""excellent"". Lets have Ms. Paul work towards some visible aging all around the hotel rather than trying to improve a rather unique aesthetic face. 
The food was just ""perfect"" (Although the saucier seems to be really happy with one kind of decorative sauce for the whole range of continental dishes)

Loved the Location - Location - Location.

The idea of projecting a dying night life in Chennai should stop, as we see clubs like ""pasha"" getting wasted towards early shut downs.

Would definitely and only go to The Park when in Chennai again!","August 11, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Looking for cool chic in the heart of MAA - The Park is your answer. Moderately priced, the rooms are great for short layovers. Pamper yourself at their gorgeous poolside - lazing around and forget about the traffic jams in MAA.","August 14, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"were there only for a night before driving out to pondicherry so basically used the hotel for a good night's rest. the beds were great, the pizza amazing and the swimming pool really nice. The walls of the rooms may need a lick of paint though.","August 08, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Well enjoying my stay at The Park, well situated in the shopping area, staff are friendly and room are quite clean. Will stay again ++","August 10, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,the property is situated in ideal location on the main street. hotel has the most frequented pub and discothque... young crowd. rooms are wearing out even in the Residence floor!!,"August 05, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,A very well kitted out room with diligent and attentive staff. Breakfast is a highlight. The only doubt is that the bed may have been too soft - obviously meant to be that way but for we firm bed sleepers I sunk so low I had to put up the periscope,"August 10, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Staff is very nice and friendly but not always working with professional skills - cleanliness of the room is also apparent: clean room but grey curtains (supposed to be white) and walls not always clean.,"August 05, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"After I had checked out I had to catch a late night train to Goa. I was sitting in the huge lobby lounge when noticed by the Assistant Manager (No, I was not misbehaving). He insisted that I use a spare guest room for a couple of hours because I would ""be more comfortable"" - no charge for this super late checkout!","August 11, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Les chambres sont spacieuses et bien équipées
Plusieurs restaurants et bar dans l'hôtel.","August 04, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"I book a second room via phone for my colleague the morning, the price was 8k. The even while checking in ,  we have been told 9k… The man doing the checking in was very professional and welcoming-
In the contrary his colleague a lady came and started to put unnecessary difficulties to have us on the same floor. In addition we were perceiving arrogance in heir dialogue.  The room booked was w/o breakfast w/o us knowing ,  adding it was was as if we couldn’t afford it. I keep my good rating just because of the man. , he sorted everything.","August 05, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Hôtel bien situé 
Qualité de la nourriture et des équipements spa.
Salle de bain trop exigu, accessoire trop vieux. Odeurs désagréables dans la salle de bain.
Le soir, très bruyant avec le lounge situé dans le lobby.","August 03, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Non cooperative front desk,"August 03, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Avions commandé 2 petits dejeuners continentaux pour 5:45 ( pour un départ de l'hotel avant 6:15) il sont arrivés à 5:55 après plusieurs appels au room service et à la reception sans réponse! ( les fruits commandés n'étaient pas sr le plateau)
J'ai même dû descendre à la reception pour leur demander d'intervenir!
Cela n'arrive pas où ne devrait pas arriver dans un hotel 5 étoiles.","July 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Moyen,"July 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Personal freundlich und zuvorkommend. 

Anfangs hat es ziemlich gestunken. Nach und nach hat sich die Nase angepasst. In die Jahre gekommen.","July 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Dies muss eines der schlechtesten Hotels sein, in denen ich je übernachtet habe. Es ist weit davon entfernt, als 5-Sterne-Hotel bezeichnet zu werden.","August 02, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Sauberkeit nicht wirklich optimal,"July 30, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Der erste Eindruck am Empfang ist gut mit freundlichen Personal. Aber die Einrichtung im Zimmer, vor allem das Bad, bestätigt dass, das Hotel eine komplette Renovierung braucht. Die Badewanne ist eine reine Zumutung! Da hat man vergessen die Wanne regelmäßig sauber zu machen und den Duschvorhang kann man nicht mehr anfassen und ist nicht wasserdicht. Das Möbel im Zimmer ist ganz alt, stilllos und dreckig. Der Bar (Leather Bar) in Foyer ist zwar aktiv am Wochenende aber ist laut bis zum früh morgen um 8 Uhr. Ich habe in 2. Etage übernachtet und man kann sich die Laute Musik früh morgen fühlen. Aber die Security Leute waren so freundlich und immer hilfsbereit. Das Frühstücksangebot ist ausreichend. Insgesamt war die Erfahrung im Hotel ist nicht so gut wie ich erwartet habe. :(","July 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"dreckig, stinckig, Tapete fällt von den Wänden, Badewanne defekt, Internet ging nicht, Kakalacken im Zimmer","July 23, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,La colazione e scarsa x chi deve avere intercontinentale.,"July 25, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Un albergo vecchio! Sono rimasto altamente deluso. Prima ero al 3006, poi mi hanno  mi hanno messo alla suit in 2006. Ha cambiato poco. Le camere e bagni sono vecchi e schifosi. I ristoranti sono buoni invece anche se i prezzi sono troppo alti. Io non ci torno piu.","July 21, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Abbiamo dormito una sola notte per cui non abbiamo altri commenti particolari sul soggiorno,"July 25, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,ブティックホテルとしてのモダンなデザインとアメニティがKAMAなど細部にこだわっている感がよく伝わりました。もっと長居したいなぁと思ったホテルです,"July 21, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"インドでの食事は大変です。
このホテルで朝食を沢山食べて！","July 25, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Overall, the hospitality was excellent. However, the food was a little disappointing. The alcohol was very strong and the pasta was very salty.","July 20, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,少し値段は高く、WiFiが速度ごとに有料だったのは謎だったがとても良いステイだった。無料アップグレードもして頂き、nehaの接客と笑顔が素敵だった。,"July 25, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Staff service was great especially Ms. Neha.
Next time I definitely come again.","July 20, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,客先訪問で予約のタクシー代が高すぎる、もう宿泊しない。水もついていない、全てが有料。,"July 25, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"充実した設備と清潔感のあるホテルです。
立地も非常に良く、各方面へのアクセスに便利です。
出張・家族ともに利用できるホテルだと思います。","July 16, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,このホテル、おしゃれな内装のホテルなのに、廊下も室内もフローリングの板がホテル全館通して反り返っていたり、たわんだり、また天井にシミがあったりと、何かとても違和感を感じる傷みかたをしているのです。,"July 17, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"部屋も広く、ロケーションも良いのでビジネス利用には最適だと思います。
次回出張時も利用したいと思っております。","July 14, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"一週間の出張で二回の宿泊でしたが、一回目は依頼した空港までの迎えの車が来ていませんでした。フロントは、違うところで待っていたと言いましたが、普通は税関から出るところにいるので、明らかに言い訳だと感じました。二回目は空港までの迎えの車は来ていたのに、部屋の容易ができていませんでした。空部屋を掃除するまで１時間待たされ、依頼していたバスタブ有りの部屋ではなく、シャワーのみの部屋に通されました。
いずれも、まぁインドではありがちなことですが。","July 15, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,やはり観光地ではないせいか、ホテル従業員の対応はビジネスホテル的である。対応は全てにおいて冷ややかであり多分2度とは利用しないだろう。,"July 15, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Service is good and I will come again,"July 14, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"1. 在離開的前一天有與櫃檯詢問何時要check out，後來與櫃檯確認11點前離開即可！但隔天早上10點左右，房間清掃人員沒敲門就自己開門進來說要清掃房間！讓我很錯愕！
2. Taix方面似乎是外包給其他公司做的，不過感覺服務上並不是很好
3. 房間地板雖然有清掃，不過還是感覺得到有灰塵
4. 枕頭爛爛的","July 11, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,All the staff's are very good job.,"July 11, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,오래된 로컬 호텔. 2020년대 5성급이 아니라 2000년대 5성급으로 보시면 됩니다. 더럽진 않으나 청결하다는 느낌은 들지 않네요.  직원들 친절합니다. 아무리 로컬호텔이지만 조식메뉴에 샐러드 없고 빵이 맛없다면..  외국인은 안와도 된다는 걸까요? 아쉬운 호텔..,"July 10, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"첸나이에 출장올때마다 묵고 가는데 좋습니다. 주변에 맥도날드 kfc도 있고, 걸어서 15분거리에 맛있는 이탈리안 래스토랑과 스타벅스도 있어요. 시내 중심이라 버스도 많고 마리나비치도 가깝습니다","July 11, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"시설은 좋은데, 관리상태와 운영상태가 엉망임.","July 10, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,아주 좋습니다,"July 10, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,.,"July 10, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,가격대비 괜찮음,"July 11, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"스위트룸에 있었는데
커플끼리 가면 스위트룸까지는 필요 없는것 같아요
침대는 편안했고 깨끗했어요
위치가 너무 도로변이라 시끄러운 편이였어요
일찍 갔는데도 마사지를 하고싶었는데 예약이 꽉차 할수 없었어요 
칫솔등 세면도구가 있어 편리했어요","July 09, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"첸나이, 인도는 차 소음이 무척 시끄러운 도시지만
뒤편으로 방을 잡아 소음에 고생하지 않고 쾌적하게
지낼 수 있었다.
호텔직원들의 대응도 좋고, 나쁜 인상은 없었다.","July 10, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,123,"July 09, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,الفندق بشكل عام جيد جدا الموقع ممتاز  في وسط شنناي  الموظفون ودودون خاصة سوجيدا نظيف جدا الطعام متنوع وجيد تعاونوا معنا في تمديد فترة الخروج  وكانوا سريعين في تلبية طلباتنا خاصة في تغيير الغرفة  كانت اقامة جيدة شكرا للجميع,"July 02, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,very good hotel,"July 04, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,It’s just fine. The shower room could be bigger. Sound insulation needs to be improved.,"July 02, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,洗衣服在衣服上寫房號,"July 04, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,na,"June 23, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,na,"June 24, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Na,"June 20, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"after discovering feces on the bathroom wall while taking a bath  ( right above the bath) , we checked out . the management had it cleaned but offered no apology or compensation","June 21, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Very centrally located .
Excellent staff .Courteous and friendly . Willing to go the extra mile .
.Highly energised staff behind the live counter .
All restaurant staff are friendly.
Sumptuous buffet breakfast","June 18, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,In my own experience life was worst one,"June 19, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"The rooms are not at all clean. Inspite of constant reminders. We had to change the rooms and the wash rooms were smelling and not cleaned. 
The food however is excellent.","June 15, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Ok,"June 19, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,All good,"June 15, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Best experience of luxury and hospitality.,"June 19, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"felt not upto the mark of 5star hotel, just as regular 2-3 star hotel i would say,water used to clog in the washroom as they only focused on getting bath tab not on shower area..
Though the staff are good not recommended to opt..keep as last choice","June 12, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Great stay at park room at 7th floor are comfortable and front desk are very nice specially sayantan,"June 14, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"We booked this hotel for 2 days. There was excessive room fresher to prevent smell. Everything is very old. 
On 2nd day while we were going out at 4.30 PM asked them to clean the room before we come back. Placed the ""Clean my room"" tag on the door too but while we came back at 11.00 PM our room was not cleaned. Called them twice they said they are sending someone but no one as appeared till now. Pathetic Hotel, Pathetic Service as of we are staying for free. My biggest misktake in this Chennai trip.","June 11, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,The stay was very good,"June 13, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,The hotel is yet to confirm my stay to Agoda so that I can get my cash back from them,"June 06, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Make sure u pay all bills, then and there and don’t even think of settling while checking out, though no harm as while world does that way.. But they have goons who will wake u even at 0330 hrs to collect their dues, as they have just realised.. Uufff horrifying experience","June 13, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Very pleasant stay,"June 06, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Good,"June 13, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Good,"June 06, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Good place but improve hot water supply,"June 13, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,The Park hotel is very mediocre and charges for every single thing even water. The front desk staff is rude and doesn't listen to your concerns.,"June 05, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Nice stay at park rooms are good and spacious i stayed at 2nd floor this time its good but upper floor view i like more i like to mentioned sayantan for his elegant services at reception,"June 13, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Perfect stay at perfect hotel krishna was helpful,"June 05, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"I recently stayed at The Park in Connaught Place, New Delhi, and my experience was far from what I expected from a reputed 5-star hotel. The first impression was marred by an overpowering and unpleasant perfume in the hotel corridors, which was so strong that it caused headaches. This necessitated a room change, but the issue persisted to a lesser degree on another floor.

The hotel's general upkeep also leaves much to be desired. The outdoor areas have cracked tiles, and the rooms feel outdated, lacking the modernity and elegance one would associate with a 5-star establishment. The room amenities were particularly disappointing. Basic inclusions like bathrobes and quality bottled water were missing, and the tap water provided was just RO water, not what one expects in a luxury hotel. The bathroom facilities were underwhelming and did not align with the luxurious experience typically associated with a 5-star rating.

Reflecting on my stay, it's clear that The Park has not kept up with the times. It has been 12 years since my last visit, and the decline in quality is evident. The hotel urgently needs an upgrade and renovation to restore its former glory.

The management should consider experiencing a stay in their hotel to understand the shortcomings firsthand. The quality of amenities and overall experience do not justify the high rates charged, aligning more with a 3-star hotel than a 5-star one. It's disappointing to see such a decline in standards, and I believe there should be a mechanism to reassess and downgrade hotel star ratings if they fail to maintain expected standards over the years.

In conclusion, my stay at The Park was underwhelming and did not meet the expectations set by its 5-star rating. Significant improvements are needed to justify its current pricing and rating.","June 13, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,It was a pleasant experience. Staff was very cooperative. Recommended,"June 05, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Needs add some items in snacks and in dinner esp for North Indian,"June 13, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"We stayed here for two days, and i’ve observed that rooms and lifts need renovation work. The room smelled damp and there was water leakage at the sink. It did not feel like a five star stay, it felt more like a three star hotel.","June 04, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Park is a fantastic hotel to stay in Chennai if you are going for US consulate for visa work,"June 13, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Close to us consulate. 
Walking distance. 
Excellent staff. 
3.5/5 for food.
Stubborn management
Rooms not kept up - phone and electrical plug points not working

For a one thousand more u'd probably get a better 5 star experience","June 04, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Nothing to complain, everything was perfect","June 13, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,The  whole stay was very comfortable and the staffs were very friendly and helpful . The room was pretty clean and neat.,"June 02, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,one of my favourite hotel at chennai will come soon in my next trip thanks for yo all thanks krishna for making stay better,"June 13, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,amazing hotel thanks to all stffs,"May 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,excellent stay at the park chennai krishna one at reception was very helpful,"May 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Excellent hotel and the staffs really enjoyed the stay thanks to krishna at front desk for the help,"May 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"This property is well past its prime. Although we had our room in one of the upper floors, the corridors were anything but attractive. The room felt very ordinary; felt overcharged","May 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Sunaina at the Breakfast Buffet provided fantastic service 5 Star 

Would do back only because of the excellent attention and genuine customer orientation shown by Sunaina

Please promote her, Great Asset !","May 30, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"There’s nothing better we could have asked for from this stay. It was simply an exceptionally good experience. 

The staff were really helpful and friendly right from the start. We booked a luxury room but as it wasn’t available with a bathtub, the receptionist promptly changed","May 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Very well and assisted by Krishna and Reshma smooth check in.,"May 29, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"The staff were helpful and courteous, and the room was quite large, but the room was a bit dimly lit, the decor of the interiors looked a bit dated as compared to the other hotels I've stayed in","May 31, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"We have booked this hotel because it is very close to the US Consulate, the charges are very high and the hotel is almost 30years old, looks like you are in a budget hotel.","May 27, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"The Park was a stylish hotel once upon a time, but it has aged poorly and shows so much wear and tear. The staff at the front desk were not very welcoming and certainly not the most efficient. We ate at the Pan Asian restaurant and it was not bad but for the very poor fried rice. The room to the door was really tight and took several attempts to open. The desk felt like it might topple anytime. The toilet was quite badly maintained, one has to see it to believe it. The walls around the WC are not tiled and not so  pretty, don't know what top say about the hygiene. I just couldn't figure out the middle knob on the shower wall and made do with lukewarem water. The tolet linen left some to be desired in terms of smell and appeal. The large window had spotted glass that ruined the view. I had no complainys about the mattress, pillows aor bedlinen, quite comfortable. The floor was ceramic tile, chipped in many places and cold to the feet.","May 29, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,"Positives:

1. Exceptionally friendly and courteous staff. Very accommodating.
2. Spacious and well-sized rooms.
3. Comprehensive amenities on offer.

Negatives:

1. Outdated and worn room finishes.
2. The lobby area lacks proper maintenance and displays signs of water damage.
3. Older door and lock systems that occasionally malfunction.
4. While the food room service is good, it can be slow at times.
5. Long wait times at the reception desk at times.","May 26, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Very good hotel with good pool facility,"May 29, 2023"
Chennai,The Park Chennai,7947,5 stars out of 5,Good service and clean room. Highly recommend this hotel!,"May 26, 2023"
