Hotel Name,Rating,Review,sentence,sentiment_score_1,sentiment_score_2,sentiment_score_3,sentiment_score_4,sentiment_score_5,weighted_sentiment,classification_label
"Taj Mahal Tower, Mumbai",5 stars out of 5,"This luxery hotel was surely that.  The staff could not do enough for you, running back to add breakfast items, negotiating taxi service, or simply saying hello with a smilt.  The Taj is a great place, after a site seeing blitz, to take some time off.  Try the high tea in the Sea Lounge you will not be disappointed.  The only weak point is paying for internet access, that needs to change.","The staff could not do enough for you, running back to add breakfast items, negotiating taxi service, or simply saying hello with a smilt",0.5195,0.3717,0.0946,0.0106,0.0036,1.607,3f
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Highly professional yet friendly service by very personable staff make the ""Taj experience"" all that one hopes for in a legendary hotel.  The details that combine to make this a smooth, pleasant experience include courtesy, clear communication, under-lights in bathroom for easy access in the dark, quality towels and toiletries, quiet, fast elevators and carpeted corridors.
Bed linen was crisp yet dreamy soft, the good desk had a view of the Arabian Sea.","The details that combine to make this a smooth, pleasant experience include courtesy, clear communication, under-lights in bathroom for easy access in the dark, quality towels and toiletries, quiet, fast elevators and carpeted corridors",0.0014,0.0028,0.0568,0.5619,0.3772,4.3106,2g_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"originally booked a tower room, but upon arrival we were given an upgrade to the palace wing. room was amazing: marble bathroom, comfortable bed with many pillow options, beautiful and calming decor. it was a total paradise and welcome escape from the overwhelming atmosphere that one can be confronted with in india. buffet breakfast was nice. you can also get beef at the restaurants... so spaghetti bolognese was a welcome luxury after 2 weeks of classic indian food.","room was amazing: marble bathroom, comfortable bed with many pillow options, beautiful and calming decor",0.0025,0.0031,0.0207,0.2474,0.7263,4.6921,4e
"Taj Mahal Tower, Mumbai",5 stars out of 5,"The building and rooms are beautiful, like a Palace. Thus the place needs to be renovated. No modern shower, only a bath tub with a shower. The pool area is very loud. The food in the Pool side restaurant poor. The breakfast is a threat for your figure, you get everything you like - they offer a huge variety. The Spa is nice, I had a great massage. Gym is ok, friendly personal trainers are available.
Service is great!","No modern shower, only a bath tub with a shower",0.2025,0.3238,0.3351,0.1092,0.0294,2.4393,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"The building and rooms are beautiful, like a Palace. Thus the place needs to be renovated. No modern shower, only a bath tub with a shower. The pool area is very loud. The food in the Pool side restaurant poor. The breakfast is a threat for your figure, you get everything you like - they offer a huge variety. The Spa is nice, I had a great massage. Gym is ok, friendly personal trainers are available.
Service is great!","The Spa is nice, I had a great massage",0.0058,0.0102,0.091,0.4539,0.4391,4.3103,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"The building and rooms are beautiful, like a Palace. Thus the place needs to be renovated. No modern shower, only a bath tub with a shower. The pool area is very loud. The food in the Pool side restaurant poor. The breakfast is a threat for your figure, you get everything you like - they offer a huge variety. The Spa is nice, I had a great massage. Gym is ok, friendly personal trainers are available.
Service is great!","Gym is ok, friendly personal trainers are available",0.0051,0.0237,0.4232,0.4382,0.1098,3.6238,6d_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"I came down with a terrible stomach bug my first day in Mumbai and the hotel not only looked after my physical health with a superb doctor and immediate delivery of necessary medicine, they also lifted my spirits with small gestures of kindness.  At every instance the staff showed genuine concern that my stay be as pleasant as possible which was especially notable 
as I was confined, due to illness, to the hotel for an entire week.  I can not say enough wonderful things about the depth of dedication to their guests each and every member of the staff projects.   This is the ultimate in 5 star service with a genuine smile.  Thank you to all the gracious people who took such good care of me and to the owners who are clearly dedicated to making the experience of each guest a complete delight.","I came down with a terrible stomach bug my first day in Mumbai and the hotel not only looked after my physical health with a superb doctor and immediate delivery of necessary medicine, they also lifted my spirits with small gestures of kindness",0.6861,0.2311,0.0422,0.018,0.0226,1.4598,3g
"Taj Mahal Tower, Mumbai",5 stars out of 5,"The hotel is amazing comparing to your other generic 5 star hotels.  They offered us a late check out until 3 or a half day rate until 9 pm if you those late flight.  The pool, sauna, steam room and gym were also free to use.  The location is perfect as you can see the gate way to india from your room and walk to the boat the elephant island.  The only gripe is you have to pay for Wifi but thats pretty much the same for other in class.","The pool, sauna, steam room and gym were also free to use",0.0092,0.0155,0.0832,0.4001,0.4921,4.3503,6d_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"we absolutely loved every minute of our stay at the taj.  all the workers were incredibly helpful and pleasant, especially roop who did the hotel tour and glen at the concierge desk.  everyone did their absolute best to accommodate you and make sure you had a pleasant stay.  we originally had booked a tower room (we didn't realize at the time of booking), when we had shown up to check in they gave us a free upgrade.  this kind of thing never happens to my wife and i, so we were perplexed, but incredibly excited.  needless to say, i recommend this hotel and would definitely stay here again in the future.","all the workers were incredibly helpful and pleasant, especially roop who did the hotel tour and glen at the concierge desk",0.0107,0.0139,0.0533,0.3358,0.5863,4.473,4i
"Taj Mahal Tower, Mumbai",5 stars out of 5,"since it was not the first time that i was a guest in the taj mahal hotel mumbai, i new, what i am going to expect. it is so far the best hotel i have visited ever. ther is realy nothing to complain. the only thing maybe is, that the spa area should get renovated.","the only thing maybe is, that the spa area should get renovated",0.0557,0.1309,0.3656,0.3775,0.0703,3.2758,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"We stayed in the tower and had great views over the Gateway, people to one side and the boats to the other. The service was exceptional. The room was okay, nothing fantastic. I'd expect more for just shy of 200GBP. Dinner at the Masala Kraft restaurant was nice, but overpriced. The swimming pool and spa are lovely.",The swimming pool and spa are lovely,0.0052,0.0077,0.0752,0.4009,0.5109,4.4047,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"I transferred to the Raj hotel from another 5 star Mumbai hotel following a recommendation from one of my suppliers.

Probably the best decision of my trip to Mumbai.

The one and only criticism I have is that the bathrooms in the Tower rooms are somewhat dated and lack a separate shower.",The one and only criticism I have is that the bathrooms in the Tower rooms are somewhat dated and lack a separate shower,0.0164,0.0794,0.3829,0.4755,0.0458,3.4549,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Very efficient staff who do everything possible to make their guests comfortable.

Being extremely critical the only negative point is that the rooms  in the Tower Wing are quite small for a hotel of this calibre and, space permitting, it would be good to have a separate shower cubicle.","Being extremely critical the only negative point is that the rooms  in the Tower Wing are quite small for a hotel of this calibre and, space permitting, it would be good to have a separate shower cubicle",0.0216,0.1414,0.3564,0.4534,0.0273,3.3233,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Upon arrival we received an upgrade to the Palace section & were guided to that reception area. Check-in was done in a second without the usual delays & filling out forms & the bags brought up instantly. We were welcomed in the traditional manner. 

The hotel is an oasis of quiet luxury in the hot & noisy maelstrom that is Bombay.",The hotel is an oasis of quiet luxury in the hot & noisy maelstrom that is Bombay,0.0362,0.0681,0.1921,0.3599,0.3437,3.9067,6e
"Taj Mahal Tower, Mumbai",5 stars out of 5,"This was by far the best hotel that we have ever stayed at. THe service was outstandig and the attention to detail was really amazing. On our first morning, when the newspaper was delivered to the room, the front page of the Syndey MOrning Herald was also delivered (to keep us in touch with news back home). Concierge services were excellent- nothing was too hard, or to difficult! Shops in the lobby were great as well. THe view from the room was perfect and the bed was so comfortable, but the breakfast in the Sea Lounge was the best part- the best tea I have ever had with the absolute best service!","Concierge services were excellent- nothing was too hard, or to difficult",0.0069,0.0095,0.0567,0.3021,0.6248,4.5284,4i
"Taj Mahal Tower, Mumbai",5 stars out of 5,"we chose to stay in this hotel because:
- my indian friends said it's the hotel in mumbai
- it was featured in mi4 (note that the movie only showcased the ballroom and the suite floor... when u stay in this hotel, will u be going to the ballroom or the suite floor?)

why i won't stay in this hotel again:
- the staff is always hungry for tips. i'm not sure if it's because tom cruise tipped all the staff $ bills each or it's just the general attitude in mumbai... my friend and i was carrying 2 small luggage, a staff offered to bring them up to our room and we didn't have small change to tip him so we smiled ""thank you."" he just stayed there waiting... staring at us with an odd grin. we said ""thank you"" again but he dind't leave. so we ended up giving him $5-> my indian friend said a tip of $1-2 is the norm for hotel staff... and this happened again to us when we were leaving the hotel. 
- the front desk is unfriendly and a little unprofessional. we requested for room on higher floor, quieter, facing the ocean. she didn't even tell us what room she gave us and smiled ""here's you key, your room is ready."" when we went up we realized, she gave us room on 4th floor, facing the main town, which is full of honking noise until 1am... we were too tired to argue as we checkin in at 1030pm.

why we might return to this hotel:
- best location in mumbai... unless there'll be a new hotel built in the area soon! i hope this happens! plenty of amazing restaurants walkable from the hotel... and it's relatively safe because there is a college nearby~",""" when we went up we realized, she gave us room on 4th floor, facing the main town, which is full of honking noise until 1am",0.2752,0.312,0.1845,0.1362,0.0921,2.458,4a
"Taj Mahal Tower, Mumbai",5 stars out of 5,"I stayed here just two days,  but it was an unforgettable experience.   The hotel staff are extremely helpful and always trying to address the needs of the customer. 

I had a room overlooking the India Gate which was a rewarding experience.   

The hotel also several wonderful restaurants including international,  Indian, and Chinese cuisines.   All of them were magnificent.  

The Spa was best I have ever experienced in India.",The Spa was best I have ever experienced in India,0.0059,0.0067,0.0334,0.206,0.7479,4.6833,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"NB This review is for VIVANTA By TAJ MALABAAR

Check in procedure is prompt and relaxed, individual attention seated within the lobby area.
The rooms had sea views and are clean with everything you need. Bathrooms had great electronic blinds!
There are various activities -  there is a boat trip every day at 5pm to see great sunsets by chinese fishing nets, traditional indian dance and great ayurvedic spa treatments.
The staff go out of their way to help.
As with most Indian hotels the wine is really expensive and Indian wine not always very good. Sula is the best if you want to try it.","There are various activities -  there is a boat trip every day at 5pm to see great sunsets by chinese fishing nets, traditional indian dance and great ayurvedic spa treatments",0.0124,0.025,0.1389,0.4874,0.3363,4.1101,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"upon arrival service was second to none. offered incredibly early check-in and very late check out. checked things like air miles cards to ensure i could claim points. 
upgraded to superior room, although i must admit a real disapointment. stayed in the tower rooms, the room was standard 5 star affair and not something to remember, no seperate shower - very small space. felt old and certainly will consider paying a lot more for the palace rooms. outside the room the hotel was an incredible experience. excellent service throughout, the pool area was beautiful and peaceful. breakfast was ok. looking forward to taking a palace room next time.","stayed in the tower rooms, the room was standard 5 star affair and not something to remember, no seperate shower - very small space",0.1517,0.2931,0.3441,0.1669,0.0441,2.6586,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"we had some initial trepidation about staying at the taj mahal palace after the incident in 2008.  however, the charm of the place and the fantastic service at all levels of the hotel just won us over the moment we checked in.  there are also abundant f&b choices in and around the hotel.  being sited next to the historical gateway to india puts us close to the hustle abd bustle of the city but yet we are safely ensconced in the peace and quiet of the hotel.",being sited next to the historical gateway to india puts us close to the hustle abd bustle of the city but yet we are safely ensconced in the peace and quiet of the hotel,0.0126,0.038,0.2106,0.4924,0.2463,3.9217,6e
"Taj Mahal Tower, Mumbai",5 stars out of 5,"This building stands out in Apollo Bandar, a massive palace on the waterfront. The service was exceptional except for one very annoying point: when I checked in for my two night stay, I asked to have a late check out on the last day. The concierge said somebody would call me about it. No call the first day. The second day I rang the front desk and asked again. They said I'd get a call, again no call. The day of my checkout I called to ask, they said they'd get back to me. They rang back - half an hour before check out time, to say it would not be possible! Very inconvenient that they did not let me know earlier. Other than that, great place to stay!

Wait, one more thing - the mediterranean rooftop restaurant is terrible. Vastly overpriced and average food - although I had just been in Beirut... try some of the restaurants in the apollo bandar area instead, many great ones to choose from",The concierge said somebody would call me about it,0.2734,0.2395,0.2422,0.1447,0.1003,2.559,4i
"Taj Mahal Tower, Mumbai",5 stars out of 5,"housed in a 1903 building with a modern tower extension, our room was a mix of old-world charm andv indian elegance. the public areas reflect moorish, oriental, indian and florentine influences with vaulted ceilings, hand-woven carpets and crystal chandeliers.

there's a pool and fantastic spa and if you stay in one of the suites you get breakfast, happy hour cocktails and a bed time brandy for free.
 
the x-factor is that there are eight restaurants serving a wide range of cuisines, including eastern mediterranean at the rooftop souk and japanese at wasabi by morimoto.","there's a pool and fantastic spa and if you stay in one of the suites you get breakfast, happy hour cocktails and a bed time brandy for free",0.0097,0.0104,0.044,0.2779,0.658,4.5642,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,i was only able to stay for one night but i was very impressed by  the service. i enjoyed the use of the spa and the pool as well as the bar and restaurant areas. every member of staff was welcoming and helpful. a fantastic stay,i enjoyed the use of the spa and the pool as well as the bar and restaurant areas,0.0023,0.0057,0.1024,0.6172,0.2724,4.1515,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Complete mess at the hotel entrance.  No parking facilities. Rooms out dated, need renovation. Prices totaly over standart. Who is not on buisseness in Mumbai should avoid going to this city. Never again.",No parking facilities,0.388,0.2699,0.2195,0.0798,0.0429,2.1197,4j
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Wonderful 5* beautiful hotel. A palace in every sense of the word. I was upgraded from a tower room to a palace room which was a bonus. Checkin was a dream with special Indian welcome ceremony. I have never seen so much granite in the bathroom. Sadly I was a solo traveller but i'm sure we could have fitted 10 people in the huge and ornate shower room!
Downside - although I got a very good room rate with Agoda drink and food charges in the hotel are astronomical - 500 rupees for a cup of tea or coffee! I also felt very guilty being in such luxury when millions live in the poverty and squallor of the Mumbai slums!",Sadly I was a solo traveller but i'm sure we could have fitted 10 people in the huge and ornate shower room,0.1302,0.4012,0.3846,0.0728,0.0113,2.4337,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"check in was very professional. security measured were a bit of a nuincance. room was spacious and clean, a bit damp though.
staff were pleasant and helpful. location was convenient but over-rated. breakfast was very good and refreshing. gym was excellent. foyer was beautiful and comfortable. will revisit.",gym was excellent,0.0091,0.0082,0.0389,0.2217,0.7221,4.6395,6d_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Nuestra estancia fue muy buena, absoluto confort, lo único q nos extraño q en semejante hotel cobren el servicio de internet aparte, lo que tendría q estar incluido. Fuera de eso el hotel es lujoso y el servicio excelente , volveríamos a alojarnos allí nuevamente sin duda, la piscina y el spa también nos gustó mucho y lo aprovechamos bien","Fuera de eso el hotel es lujoso y el servicio excelente , volveríamos a alojarnos allí nuevamente sin duda, la piscina y el spa también nos gustó mucho y lo aprovechamos bien",0.0028,0.0054,0.0616,0.3806,0.5496,4.4688,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Estancia muy agradable en un Hotel de lujo, situado junto a la puerta de la India ( Gateway of India ) y muy cerca de Marine Drive, también conocida como el Collar de la Reina.Bonito paseo hacia Kala Ghoda, donde se pueden visitar la Rajabai Clock Tower, la High Court, la David Sassoon Library, el Elphinstone College asi como el museo Principe de Gales.Excelente servicio y con gran amabilidad. Muy buena piscina, buen spa y gimnasio. Excelentes restaurantes con mucha calidad y un buenísimo Desayuno Buffet.","Muy buena piscina, buen spa y gimnasio",0.0031,0.0028,0.0218,0.2797,0.6926,4.6561,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"un havre de paix dans la folie de Mumbai, 
j ai adore les restaurants et l hôtel as un très bon service. 
j ai ete légèrement déçue par le spa.",j ai ete légèrement déçue par le spa,0.0949,0.3894,0.4271,0.0747,0.014,2.5235,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"L'arrivo in India è sicuramente scioccante ma una volta arrivati al Taj Mahal Palace ci si si rende conto che ci si può anche rilassare. L'albergo è molto bello ed elegante, si viene subito accolti in un ambiente caldo e raffinato con un intenso profumo di fiori disposti con decorazioni all'entrata,   la camera con vista sul mare è un pò piccola ma piscina spa e ristoranti sono eccellenti.","L'albergo è molto bello ed elegante, si viene subito accolti in un ambiente caldo e raffinato con un intenso profumo di fiori disposti con decorazioni all'entrata,   la camera con vista sul mare è un pò piccola ma piscina spa e ristoranti sono eccellenti",0.0011,0.0023,0.0283,0.4242,0.5441,4.5079,6b_1
Sahara Star Hotel,5 stars out of 5,"Here's a feedback draft you can use for your experience at Sahara Star Mumbai Hotel:

---

**Feedback for Sahara Star Mumbai Hotel**

I recently had the pleasure of staying at Sahara Star, and I must say it was an unforgettable experience. Here are a few highlights:

**1. Exceptional Service:**  
From the moment I arrived, the staff was incredibly welcoming and attentive. The check-in process was smooth, and the concierge team was helpful in arranging my activities.

**2. Stunning Ambiance:**  
The hotel has a unique design that beautifully blends luxury and nature. The indoor lagoon and tropical landscaping create a serene atmosphere that’s perfect for relaxation.

**3. Immaculate Rooms:**  
My room was spacious, tastefully decorated, and impeccably clean. The amenities provided were top-notch, making my stay even more comfortable.

**4. Delicious Dining Options:**  
The variety of restaurants offered a wide range of cuisines. I particularly enjoyed dining at [specific restaurant name], where the dishes were not only tasty but presented beautifully.

**5. Excellent Location:**  
The hotel’s location is convenient, making it easy to access local attractions and the airport. This made my travel around Mumbai a breeze.

**6. Incredible Facilities:**  
The spa and fitness center were fantastic. I indulged in a relaxing massage that was just what I needed after a busy day.

Overall, my stay at Sahara Star was absolutely remarkable. I highly recommend this hotel to anyone looking for a luxurious and enjoyable experience in Mumbai. I can’t wait to  retrun","The check-in process was smooth, and the concierge team was helpful in arranging my activities",0.003,0.0063,0.0753,0.4942,0.4213,4.3244,4i
Sahara Star Hotel,5 stars out of 5,"Here's a feedback draft you can use for your experience at Sahara Star Mumbai Hotel:

---

**Feedback for Sahara Star Mumbai Hotel**

I recently had the pleasure of staying at Sahara Star, and I must say it was an unforgettable experience. Here are a few highlights:

**1. Exceptional Service:**  
From the moment I arrived, the staff was incredibly welcoming and attentive. The check-in process was smooth, and the concierge team was helpful in arranging my activities.

**2. Stunning Ambiance:**  
The hotel has a unique design that beautifully blends luxury and nature. The indoor lagoon and tropical landscaping create a serene atmosphere that’s perfect for relaxation.

**3. Immaculate Rooms:**  
My room was spacious, tastefully decorated, and impeccably clean. The amenities provided were top-notch, making my stay even more comfortable.

**4. Delicious Dining Options:**  
The variety of restaurants offered a wide range of cuisines. I particularly enjoyed dining at [specific restaurant name], where the dishes were not only tasty but presented beautifully.

**5. Excellent Location:**  
The hotel’s location is convenient, making it easy to access local attractions and the airport. This made my travel around Mumbai a breeze.

**6. Incredible Facilities:**  
The spa and fitness center were fantastic. I indulged in a relaxing massage that was just what I needed after a busy day.

Overall, my stay at Sahara Star was absolutely remarkable. I highly recommend this hotel to anyone looking for a luxurious and enjoyable experience in Mumbai. I can’t wait to  retrun","Incredible Facilities:**  
The spa and fitness center were fantastic",0.004,0.0037,0.0155,0.1498,0.827,4.7921,6b_1
Novotel Mumbai International Airport,5 stars out of 5,"Hotel is nice. All staff were courteous including in cafe, front desk, and  restaurant.
I surely recommend breakfast at hotel. 

I enjoyed quiet stay and large room.",I enjoyed quiet stay and large room,0.0048,0.0133,0.1472,0.62,0.2148,4.0268,4a
Novotel Mumbai International Airport,5 stars out of 5,I had issues wt my shower head . Water goes all over . Toiletries are not replenished although they. Lean the room . Bedsheets are old with tiny balls on the cover so it’s rough to your skin . Breakfast is good .,I had issues wt my shower head,0.2136,0.28,0.2994,0.1378,0.0693,2.5693,2e_1
Novotel Mumbai International Airport,5 stars out of 5,"Two day visit early June. Good points: excellent staff and service,  clean and nice room. Restaurant is good, the food variety is good though not enormous, probably more veg options than nonveg. 

To improve: small niggles in the room: bed not precisely alligned, bathroom door difficult to lock, safe having software error, toilet shower having too much pressure, flush water leaking a little.
Overall a good experience!!","To improve: small niggles in the room: bed not precisely alligned, bathroom door difficult to lock, safe having software error, toilet shower having too much pressure, flush water leaking a little",0.0585,0.388,0.5016,0.0478,0.0041,2.5512,2e_1
Novotel Mumbai International Airport,5 stars out of 5,"This is a brand new hotel and I am staying here for the 2nd time. Last time I stayed in room opposite the metro station  which was great, but for this stay my view was  not so good with hutments but with mountains far away … the rising sun was a treat to watch.  Everything is good except the gym which can be upgraded to include more equipment. My last review was for the gym too and nothing much has changed here from that review.",Everything is good except the gym which can be upgraded to include more equipment,0.0205,0.046,0.3083,0.5201,0.1052,3.6435,6d_1
Novotel Mumbai International Airport,5 stars out of 5,"This is a brand new hotel and I am staying here for the 2nd time. Last time I stayed in room opposite the metro station  which was great, but for this stay my view was  not so good with hutments but with mountains far away … the rising sun was a treat to watch.  Everything is good except the gym which can be upgraded to include more equipment. My last review was for the gym too and nothing much has changed here from that review.",My last review was for the gym too and nothing much has changed here from that review,0.137,0.1206,0.1455,0.2112,0.3856,3.5878,6d_1
Novotel Mumbai International Airport,5 stars out of 5,"The hotel is nearby a metro station just just within 1 mim walking. Their breakfast is good. The hotel is close to the airport around 2km distance. If taking a pre-paid taxi from the airport to the hotel is less than 300 Indian rupees. Really recommend this hotel to international visitors when staying in Mumbai, India.👍🏻👍🏻",If taking a pre-paid taxi from the airport to the hotel is less than 300 Indian rupees,0.4036,0.266,0.213,0.0736,0.0438,2.0879,3f
Novotel Mumbai International Airport,5 stars out of 5,We had a lovely experience at Novotel Mumbai. Very clean and staff very accommodating. We arrived a few hours before checkin due to our flight arrival time and the staff were very friendly and got our room ready and available earlier than checkin so we didn’t have  to hang about waiting for the room. Gym facilities were great and location was perfect as close to the airport and also easily accessible to other areas of Mumbai.,Gym facilities were great and location was perfect as close to the airport and also easily accessible to other areas of Mumbai,0.0051,0.0074,0.0329,0.259,0.6956,4.6327,6d_1
Novotel Mumbai International Airport,5 stars out of 5,"Hardly spent 2 full nights however checkin process was easy, app can unlock doors or access elevators was cool. Didn't much interact with housekeeping . Lobby staff and security were welcoming . A classy stay","Hardly spent 2 full nights however checkin process was easy, app can unlock doors or access elevators was cool",0.0579,0.251,0.4044,0.2374,0.0492,2.9691,2g_1
Novotel Mumbai International Airport,5 stars out of 5,Good location easy to approach public transportation. Clean and convenience hotel,Clean and convenience hotel,0.0046,0.0067,0.0582,0.3825,0.548,4.4628,3d_1
Novotel Mumbai International Airport,5 stars out of 5,Joshua was wonderful to give us the full support for our late flights and also taxi service to travel around. lovely rooftop bar too with nice waitress.,Joshua was wonderful to give us the full support for our late flights and also taxi service to travel around,0.0019,0.002,0.0214,0.2656,0.709,4.6779,3f
Novotel Mumbai International Airport,5 stars out of 5,"Excellent decor! Comfortable beds .  Great bathroom and shower.  Easy access to malls and airport.  Metro station at the location.  
Staff were excellent, but may take a little long with service.  Room service for in room dining is very slow and the costs of food is ridiculous! Meals are not really worth the cost, both with regards to taste and quantity.  Presentation however is great",Great bathroom and shower,0.0036,0.0042,0.0243,0.2631,0.7048,4.6613,2e_1
The LaLiT Mumbai,5 stars out of 5,We stayed in lalit hotel for 3 nights it was amazing everything very comfortable and quiet room all things neat and clean in the room and high security at entrance every time they checked everything all staff reaspectfully and helpfull we recommended to everyone visit to this hotel,We stayed in lalit hotel for 3 nights it was amazing everything very comfortable and quiet room all things neat and clean in the room and high security at entrance every time they checked everything all staff reaspectfully and helpfull we recommended to everyone visit to this hotel,0.0051,0.0039,0.0137,0.1398,0.8374,4.8006,6e
The LaLiT Mumbai,5 stars out of 5,We stayed in lalit hotel for 3 nights it was amazing everything very comfortable and quiet room all things neat and clean in the room and high security at entrance every time they checked everything all staff reaspectfully and helpfull we recommended to everyone visit to this hotel,We stayed in lalit hotel for 3 nights it was amazing everything very comfortable and quiet room all things neat and clean in the room and high security at entrance every time they checked everything all staff reaspectfully and helpfull we recommended to everyone visit to this hotel,0.0051,0.0039,0.0137,0.1398,0.8374,4.8006,4a
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Five Stars all the way. Impeccable Service throughout the property. Even though it is 115 years old, everything is perfectly maintained and looks new. The Concierge is perhaps the best at any hotel...genuinely helpful all the time.",The Concierge is perhaps the best at any hotel,0.0079,0.0093,0.0395,0.1919,0.7514,4.6695,4i
"Taj Mahal Tower, Mumbai",5 stars out of 5,One of the best hotels I have stayed in. More luxurious then you can imagine. A quirky mix of old colonial British and Indian luxury combines. Pool area fantastic and spa out of this world. Well worth a stay!,Pool area fantastic and spa out of this world,0.0029,0.0022,0.011,0.1364,0.8474,4.8232,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,Taj Mahal is the best one in the area and My favourite for relaxation they have the best spa ever,Taj Mahal is the best one in the area and My favourite for relaxation they have the best spa ever,0.0015,0.0015,0.0084,0.1098,0.8787,4.8628,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"The hotel is fantastic in every way. It's an impeccably well run hospitality oasis close to most major attractions in Mumbai, and great shopping.

The staff is professional, prompt and highly discreet. The food is excellent, as is room service. The gym, spa and hotel pool are well maintained - in particular the pool is an experience of its own.

I can't say enough about this hotel. As someone who travels about 150 days a year all over the world I can say with confidence that this is one of the very best hotels in the world.","The gym, spa and hotel pool are well maintained - in particular the pool is an experience of its own",0.0035,0.0069,0.0849,0.504,0.4008,4.2916,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"The hotel is a beautiful example of colonial architecture.  I stayed in the old wing which was superb however a friend that I was traveling with was in the new wing and experienced multiple problems in the room such as AC, Windows, noise of construction etc.  staff service is generally of a very high standard however it is variable and inconsistent particularly around the pool area.","I stayed in the old wing which was superb however a friend that I was traveling with was in the new wing and experienced multiple problems in the room such as AC, Windows, noise of construction etc",0.1731,0.3964,0.3385,0.0785,0.0135,2.3629,4a
"Taj Mahal Tower, Mumbai",5 stars out of 5,"I cannot rate this hotel high enough. From a luxury point of view, it is amazing and the hotel is beautiful. But the service was just incredible and is what sets it above others. We arrived about 5.30am and we told we could pay a half board to have the room ready by 7am. This gave us time to have breakfast in quiet surroundings with a personal butler. To continue the great service we were upgraded to the Palace side which I would recommend paying more to stay in anyway. Each night we came back to our room to find personal gifts such as cake, silk scarves, Indian jewellery and one night 2 foot bathes were set up for my husband and I - the water was promptly delivered for us. Just what we needed after walking a lot in the heat. Relaxing in the pool each afternoon was also wonderful, and again the service by the pool staff was fantastic. Compared to other countries, the prices for accommodation and breakfast was very reasonable and so worth it.
In Mumbai, I would say go to Leopolds for beer and cheap curry, good fun and great taste. To upgrade a little, there is a local restaurant not far called Khyber - best Indian food we have ever had. 
With the help of a Dharavi local based tour company, Mystical Mumbai, we had an eye opening tour of the slum which we recommend. Make sure you check the taxi meters are on and you can rent a taxi for about 350 rupees an hour. Colabar Causeway is excellent for bartering for anything and the local shops along here, although generally fixed price, are still very cheap for well made Indian cotton clothing.",Make sure you check the taxi meters are on and you can rent a taxi for about 350 rupees an hour,0.128,0.1261,0.2216,0.2643,0.26,3.4022,3f
"Taj Mahal Tower, Mumbai",5 stars out of 5,"My husband and I came for three nights. We were impressed by this beautiful building and the rooms do not disappoint. The concept of service is taken to a new level here, with rose petals left in the room, extremely helpful staff, tours and staff falling over themselves to help you. For those worried about the water and traveller ailments associated with India, the taj has its own water purification facilities. Even the shower water is potable. Highly recommended. Just a note for first timers, there are two sections of the hotel - the tower which is new ,and the palace which is the regal, historical section.",Even the shower water is potable,0.0364,0.0447,0.116,0.3458,0.4571,4.1424,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent.  Staff were great.  Hotel spa is exceptional,Hotel spa is exceptional,0.0065,0.0066,0.0461,0.2318,0.709,4.6301,6b_1
