city,hotel,rating,review,review_date,review_day,review_month,review_year
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,We enjoyed our stay with our little one. The staff was polite and did well to take care of us.,"January 21, 2025",21,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,The hotel doesn’t have many restaurant options in the area and it is difficult to access during high traffic.,"January 17, 2025",17,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Very nice hotel and staff. Good food options inside the hotel too. Location is bit far from action but not that far also. Overall very good,"January 21, 2025",21,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Location is bit odd but rest all is perfect.,"January 14, 2025",14,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Very good hospitality and great stay,"January 21, 2025",21,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Masala Tea was fabulous it madey trip, loads of breakfast options, very good proximity to all malls and nearby locations, 10mins walking from metro, I reached from Airport to hotel in just 70baht using a metro and a 10mins walking, definitely a go to place, I got a good option for laundry at 100bat per kg 200mtr from hotel opposite 7/11 that was a. Deal saver! hotel staff is extremely cordial very warm , definitely a must visit for Indians though not in Sukhumvit this is definitely the best experiences I had so far in ally stays","January 21, 2025",21,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Stayed for 3 nights, here is my experience: 
Couldn't do early check-in, however my colleague who came in 30 minutes later could - Strike #1
Counter staff on whole was decent however, was ignored for a while despite being the only person there - Strike #2.
Room was old and door looked like someone has broken into the place - Strike #3.

Positives are water pressure is good,  the housekeepers were friendly and the plugs do not need travel adaptors. However will give it a miss for my next business trip.","January 13, 2025",13,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The hotel is an excellent choice to stay. Comfy rooms, super efficient staff and good breakfast spread.","January 21, 2025",21,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Good,"January 13, 2025",13,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Value for money,"January 12, 2025",12,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Great rates and good staff. Nice breakfast.,"January 21, 2025",21,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The staff in this hotel are amazing, super professional and welcoming.","January 08, 2025",8,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Overall is perfect,"January 21, 2025",21,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Probably one of the best hotels I’ve ever stayed in,"January 06, 2025",6,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Loud people next rooms from Chxxx and Indxx 
Very old facility room and stinky street dusty road to walk. No restaurant nearby just walk for 20 min","January 12, 2025",12,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"It is definitely a good hotel, clean and providing plenty of water, and above all, it's convenient because it's close to Petchaburi Station. Most tours depart from Asoke Station or Cultural Center Station, and the Jodd Fair Night Market and Bravo KK are also nearby. I recommend it.","January 05, 2025",5,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,It's ace,"January 12, 2025",12,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Close to all the key areas of Bangkok centre via a short ride, a nice quiet area of the city (within walking distance) behind the hotel with cafes and restaurants.","January 03, 2025",3,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The hotel is in a prime location with restaurants and a 7-Eleven nearby. There is parking and charging stations for electric cars. We have stayed here before, but this time there were many issues. The room was not ready for check-in even though it was already the time. We waited for the room for hours, and it wasn't just us. The staff seemed to be few and insufficient to provide service. Furthermore, when they were unable to find a room, they disappeared, which made international customers frustrated. We don't know what happened to the system here, but we hope they seriously improve it. Aside from the delayed check-in, everything else was fine. The gym was very good with a variety of equipment; it's a pity we only used it for one day. And at check-out, we lost the parking voucher, but the staff was very helpful. Although we had to wait a little longer, we appreciate their assistance in coordinating with the security team. The other staff members were polite and provided good service as usual. But we know that we also need to reflect.","January 05, 2025",5,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Excellent!,"January 03, 2025",3,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"All things are good ,but shower area is very small ,hard to move for proper shower","January 05, 2025",5,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Heavy construction next door, a little annoying.  Location  a bit out of the way, extreme traffic.","January 02, 2025",2,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The staff were very polite & nice despite facing rude customers. They were very professional. 
Also very helpful when I ask a few questions on how to travel there. 
Was able to check in early. Was very pleased because i have elderly with me  . So we can go & rest right away after we arrive without the need to wait.  I prefer this kind of  hospitality because it makes my day easier 👍🏻👍🏻","January 01, 2025",1,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,a COMFOTANLE STAY AT THIS HOTEL,"January 02, 2025",2,January,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,clean and organized,"December 29, 2024",29,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,It's very easy to get around from this location. The room is spacious. Staff are really friendly.,"December 30, 2024",30,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,My spouse started here for 7 nights and loved it.  The MRT was walking distance and only a few minutes away. The food and staff were great.,"December 29, 2024",29,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"It’s a great place to stay, luxury without the splurge. Would highly recommend.","December 30, 2024",30,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Very good hotel, I booked the top room which had an amazing view of the Bangkok skyline. Bed was huge and confortable, with a spacious living area including sofa and even desk (should you be travelling for work, quite useful).
Facilities were excellent, on site massages (which I didn’t use) sauna and steam room, pool with a bar. Gym open 24 hours (again, didn’t use that one but at a glance looked well maintained and plenty of equipment).
I ordered room service, to be honest you can easily get better food at much better value elsewhere in Bangkok, but nonetheless it was good food, and the ice cream was fantastic. Do not order beer/alcohol, it is three times the price of the 7/11 which is a mere 2m walk from the hotel, beer prices didn’t appear on the menu either which was quite a surprise when the bill arrived. There was also a hidden service charge for room service. So that’s why for “facilities” I’ve marked it down slightly, otherwise it’s five stars.
Location wise there is a metro about 12 m away, I stayed here because it was slightly closer to the airport, and the Metro has a line straight to the airport. I would say that it is well situated otherwise, being not too far away from some key tourist areas of Bangkok.
I got this hotel for an absolute steal o. Agoda, with reduced pricing as it was a last minute booking, so keep that in mind if you are booking without apparent discounts, I believe the full price is closer to £130 per night and at that amount you may find cheaper alternatives elsewhere with near as good facilities.","December 29, 2024",29,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Very neat and spacious rooms, also very near to Indira market and BTS stations","December 30, 2024",30,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Breakfast in Italian restaurant near beach needs improvement,"December 27, 2024",27,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Good stay but construction is going on next door.. can’t sleep in the afternoon,"December 30, 2024",30,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Hotel is absolutely great , room spacious very clean staff very helpful especially room attendants  were very kind and sweet, the hotel is close to great shopping centres and MRT great value for money, I will return again","December 25, 2024",25,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Your will get everything in this hotel, currency exchange, proper help, taxi, staff courtesy everything that Bangkok has. Don’t thing about other hotels if you are going with family.","December 30, 2024",30,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The site next door just started to build a hotel.

At 7am the banging starts and doesn't  stop until 8pm.

If you never want to sleep in then stay here but the noise is too much","December 23, 2024",23,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The Grand Mercure Bangkok Atrium is a 4-star hotel located in Bangkok.The hotel has comfortable rooms, decent amenities, and good location with convenient access to transportation and local attractions. Nice breakfast offerings and the overall cleanliness of the property.

However, the service can be inconsistent. While the food experience was good. I found the staff being less attentive or friendly, Also, I noted that the hotel porters are slow, unhelpful and unresponsive. Overall, it is a solid choice for a stay in Bangkok, but it might be helpful to manage expectations regarding the service levels.","December 30, 2024",30,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"I recently stayed at the Grand Mercure Bangkok Atrium and had a decent experience overall. The staff were exceptionally helpful and attentive, which really enhanced my stay. The cleanliness of the hotel was superb, making me feel comfortable and at home. 

However, the location is a bit of a drawback. It’s quite far from malls and markets, and walking to nearby attractions is not really an option. On the positive side, the Jodd Fairs night market is nearby, and a Grab taxi ride there costs around 90-120 baht, which is convenient. 

One area that could use improvement is the breakfast selection. There weren’t many choices available, and I was disappointed that traditional Thai food wasn’t showcased. It felt like I wasn’t really experiencing breakfast in Bangkok, unlike other restaurants I've dined at in different countries. 

Also, a note for fellow All Accor members: remember that you can’t tag your booking to your membership, which was a bit frustrating. 

Overall, the hotel offers great service and cleanliness, but the location and breakfast options could be better.","December 22, 2024",22,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Very good,"December 23, 2024",23,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Amazing staff very well behaved 
Everything was perfect 
Must choose this hotel
Highly recommended 
Amazing 🇹🇭","December 22, 2024",22,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Nice hotel and the price is good. It’s recommended in general,"December 23, 2024",23,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,There was a sound from a construction nearby the hotel. The location was convenient but very traffic jam around. Clean and good services,"December 21, 2024",21,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Nice 😊👍,"December 22, 2024",22,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Normally when I come to stay at bangkok center area, it’s very hard to find a place that can allow  me to put my baby stroller without rushing time.  This is exactly the place that I can take my time to call grab and take off from taxi without rushing 👌","December 21, 2024",21,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,This is the best value hotel that I ever book.,"December 22, 2024",22,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Very nice for reception,"December 20, 2024",20,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Stayed here again for the second time and this time 5 nights all my request was listened to hotel was very clean and also service is amazing. Thank you for the honeymoon room. Will come back here again,"December 22, 2024",22,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Staff and facilities were good but it is too far from the centre of town,,,,,requiring constant taxi rides","December 20, 2024",20,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"i'm a platinum member and should get to our early check-in, I'll arrive at 4 PM and had to wait another hour for my room to be available at 5 PM, booked a room with breakfast and when I got there they said that I did not book a room with breakfast, and the location is not that great","December 22, 2024",22,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Perhaps I'd visit again after the repairs. There was a toxic smell in my room the whole stay coming from the a/c. Apart from that, great bed, very comfortable. Swimming pool rather small.","December 20, 2024",20,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"I recently stayed at the Grand Mercure with high expectations, given its 5-star rating. Unfortunately, my experience fell short. The property appears outdated and does not reflect the luxury one would anticipate from a five-star establishment. Additionally, the lighting in the room was extremely dim, which made the space feel less welcoming and comfortable. Overall, I was disappointed with my stay and believe the hotel needs significant updates to meet its 5-star claims. I hope they accept my honest review","December 22, 2024",22,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,พนักงารน่ารัก อัธยาศัยดี ตั้งแต่ เบล รีเซฟชั่น และแม่บ้าน ทุกคนน่ารัก ทักทายทุกครั้ง โรงแรมสะอาด ปลอดภัย แม้เดินทางคนเดียว,"December 16, 2024",16,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Worst experience in all aspects starting from check in, staffs behaviour, room cleanliness and furnitures. More than that they talk fake, handling guests from the front desks or duty manager was very unprofessional. They gave me a different room than I booked. 

 The only good thing that I have found is good breakfast.","December 22, 2024",22,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Great hotel. They upgraded me to a corner suite at no extra charge! The amenities are nice. I like the equipment in the gym. The breakfast is good too.,"December 15, 2024",15,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Thoroughly enjoyed our stay. The staff are very friendly and helpful. Our room was upgraded which made our stay even more enjoyable. Will definitely come back again.,"December 22, 2024",22,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Vietnam visa issued by government with mistake,denied entry in Vietnam,now I need my money back of 2 nights booking from ESTIN GRAND HOTEL SEIGON.BE CAREFUL","December 14, 2024",14,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Hotel need renovation. Some room smells. Some room facing construction site. Can be very noisy from early morning.,"December 15, 2024",15,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Good place, clean.","December 13, 2024",13,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Everything went smooth and everything was clean and feels new and modern. Looks like a 5 star tbh.,"December 15, 2024",15,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Loved my stay. Would love to come again❤,"December 12, 2024",12,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The location is far from the BTS station. The charges from taxi/car rides is expensive. Traffic was really bad. And the rooms smells like cigarettes. I booked a non smoking room but the moment I entered the room it smells bad!! The shower is broken, the bathroom tiles have molds, and the rooms are not soundproof! I can literally hear the noise from the guests passing through our room door.  The aircon is not working as well, we had to sleep in out room uncomfortably for 3 nights in this hotel!!The hotel location is not convenient and the hotel food is so expensive. Would not recommend this place.","December 15, 2024",15,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Excellent room with a great view. A was automatic with second room card. Very quiet and water was provided. Near 711 and laundry also coffee shop. Would definitely stay again was very comfortable. Check in and check out was very fast. Thank you very much for the breath taking view everywhere.,"December 11, 2024",11,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Very convenient
Near train station
Provide free transport to shopping mall and train station
but must book as very popular
Room very clean and spacious
Staff very friendly and helpful","December 15, 2024",15,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,This is a nice hotel in the heart of Bangkok. They have a sauna and steam room to relax in after a long day on the town.  Such great city line views from the room.  Thank you.,"December 09, 2024",9,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"We had a fantastic stay at the Grand Mercure Bangkok Atrium in July this year. From the moment we arrived, the staff were incredibly welcoming and attentive, ensuring our stay was comfortable and enjoyable.

The hotel’s location is ideal, with easy access to all the major attractions and places we wanted to visit. It made our exploration of Bangkok hassle-free and convenient.

The food at the hotel was delicious, with a variety of options to satisfy all tastes. Every meal was a delight, and the dining experience was top-notch.

Overall, everything about our stay was great. The room was clean and well-maintained, and the amenities provided met all our needs. We highly recommend the Grand Mercure Bangkok Atrium for anyone visiting Bangkok. Thank you for a wonderful experience!","December 15, 2024",15,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"We had a fantastic stay at the Grand Mercure Bangkok Atrium in July this year. From the moment we arrived, the staff were incredibly welcoming and attentive, ensuring our stay was comfortable and enjoyable.

The hotel's location is ideal, with easy access to all the major attractions and places we wanted to visit. It made our exploration of Bangkok hassle-free and convenient.

The food at the hotel was delicious, with a variety of options to satisfy all tastes. Every meal was a delight, and the dining experience was top-notch.

Overall, everything about our stay was great. The room was clean and well-maintained, and the amenities provided met all our needs. We highly recommend the Grand Mercure Bangkok Atrium for anyone visiting Bangkok. Thank you for a wonderful experience!","December 08, 2024",8,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Stayed in this property for 3 nights and during check out, Grand Mercure Hotel staff at reception deliberately did not issue a tax paid invoice to me for my stay, which is against the tax rules and law in Thailand. Another thing, had booked a higher category Skyline smoking room and paid upfront but upon arrival was downgraded to a smaller superior smoking room, though was charged a higher charge for Skyline room. Such unpleasant experience could best be avoided. It is not a good feeling to be made a fool of, by semi literate staff of a hotel.","December 15, 2024",15,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"This property deliberately avoids giving guests tax invoice for the stay. Tried to reason with them, but was not given a tax paid invoice for my stay.","December 07, 2024",7,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"I spent 3 nights at the Grand Mercure Atrium in Bangkok. Although the staff is welcoming and very helpful, I don't recommend this hotel for business trips for the following reasons:
- noisy
- not centrally located
- old style furniture in the room
- old style bathroom
- no ironing board (only iron on request).","December 09, 2024",9,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Very clean, u can get to anywhere in Bangkok easily from its location.","December 07, 2024",7,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,It was always filled with the people around so you feel like you are staying at the happening place. I travelled along with my friend and we both felt very safe. Getting a two day stay at a 5 star hotel at this price around 9k INR is incredible.,"December 15, 2024",15,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Room was average bathroom was dirty and stained check in was very slow and took ages for them to complete I don’t know if they were short staffed or what but there was just one lady who was trying to check in for like ten guests and she would disappear in between for like 20 minutes,"December 07, 2024",7,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Very good quality overall with acceptable price range. The room needs to be renovated (bathroom especially),"December 15, 2024",15,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,They didn't back my insurance fees 1000 bht,"December 05, 2024",5,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Good hotel,"December 15, 2024",15,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Property was alright and clean but staff did not update system that I was staying for 2 nights in the same room…housekeeping also came in although I put “Do Not Disturb”. I called reception 5 times and no answer as well,"December 05, 2024",5,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Staff are welcoming & helpful. Rooms clean & good size. Easy to move around with taxis or motorcycles if alone.,"December 09, 2024",9,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,It’s so far away from the center and public transport station.,"December 04, 2024",4,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Has not changes much with new owners.  Good place to stay easy access to MRT 10 min walk,"December 15, 2024",15,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"make sure the room is not facing the express way , too noisy during night time with Siren","December 03, 2024",3,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,NICE,"December 09, 2024",9,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Clean and Safe for business man.,"December 03, 2024",3,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"I enjoyed an overnight stay in this hotel. Conveniently located near public transport and lots of nearby dining options.  I stayed in the Corner Room with King Bed, which was spacious and had a separate bathroom, and luggage storage area.  Excellent gym and pool area.  Good quality breakfast with loads of options.","December 07, 2024",7,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Very neat and clean hotel ever,"December 03, 2024",3,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Best option to get stable quality,"December 07, 2024",7,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Dear General Manager Sir, 

I would like to thank you for making my Birthday memorable with a surprised decoration n cake provided. 

An experience was overall good at the hotel. 

With Best Regards,
Kamal Rajput","December 03, 2024",3,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Many hotels in Bangkok are getting old and tired., and needs updating.   This hotel is nice, but needs that extra touch.    

The room was clean, large, the bed was comfortable.   The view out the window was nice.   The staff was nice. 


The bathroom sink facets was loose, air condition is cold, but I can’t control it.  I set 26-31 C degrees and it’s 22C in the room.  

I arrived at the hotel at 1am, there was a fussy guest and bunch of airline crews checking in and it took me over 20 mins to check in.    

In the morning the lobby was filled with people.  Some with quite the BO. 

They have a shuttle service, but the location is far from anything interesting.   At least 10 mins walk to the nearest MRT.  

Two nights here was fine, but I probably would not choose this hotel again.   Disappointing for a Mercure hotel that I’ve enjoyed staying at other parts of the world.","December 07, 2024",7,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"After so many years the hotel is still clean and didn’t smell bad at all 

Toilet is a bit old but it’s fine","December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,decent hotel,"December 02, 2024",2,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"not exeptional, but decent enough","December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Hi Team 
Our stay was good . Loved staying here . Will always prefer to stay here whenever I visit bangkok.","December 02, 2024",2,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Very good price and good location. Easy to enjoy BKK,"November 30, 2024",30,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Recommend,"December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"will definitely recommend this property because of rooms, location near platinum and the spread of buffet breakfast .","November 30, 2024",30,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Agoda recommended the property and we gave it a shot but I was shocked to see that the property was too old and shabby.  Very flimsy slippers, squeaky cabinets, no blower in 1 our rooms, no food inside the fridge and room. The staff who cleans our rooms everyday has done a good job though. The property badly  needs a rennovation. The location though is 24mins to Platinum mall and the streak of malls and spa.","December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Excellent,"November 29, 2024",29,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Good place to stay,"December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Everything OK,"November 29, 2024",29,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Great place to stay,"December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Staff are super efficient, extremely courteous.
Room was very comfortable with a nice view of the city.
Breakfast spread is the best with Halal and Indian options. Best breakfast with nice ambience. 
Would recommend to all. Fair and reasonable price too.","November 29, 2024",29,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Everything is going well with us in this hotel,"December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Old busy not very clean,"November 29, 2024",29,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Very nice hotel, super friendly staff, the food is extremely delicious. Love it  😍","December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Rooms are big and Clean, staffs are friendly, great breakfast,  however lobby area is little bit crowded, because it’s a quiet big hotel","November 28, 2024",28,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Had a terrible time. Broken shower with slow running water.
Hotel spread with poor quality.
Diluted juices. Not ao delicious india. Food. 
It's not at all value buy hotel. I will Not recommend it to anyone. Rating is mis representative on Agoda. This is only a 6.5 star hotel","December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"I simply wouldn't reccomend this place. It's just cheap, that's it.","November 28, 2024",28,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Charges eqt to 1000 BAHT PER NIGHT ARE TAKEN AS DEPOSIT/SECURITY

NOT MENTIONED ON WEBSITE 

AND REFUND HAS NOT BEEN GENERATED YET","November 27, 2024",27,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Pathetic experience, we were not alloted the rooms which we booked 15 days prior as the property said sold out, we were alloted twin beds instead of the king beds booked. Very terrible n rude staff, when asked for water on the front desk, their reply was go and buy from 7/11 its just for 10Bath.

This sort of behaviour is totally unacceptable and downgrading, who books a 5 Star property for getting insulted or downgraded.

The property should absolutely take proper steps for training their staff to behave well.","December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,We were a group of 4 friends and opted for 2 rooms. Rooms were clean and big. Completely value for money. They even had Indian menu for breakfast and also for in room dining menu. Most of the places are nearby from Hotel like the best clubs in Bangkok and the famous Nana street is just around 2.3 kms. We had an amazing stay here.,"November 27, 2024",27,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Staff friendly, rooms clean. Carpet not attractive in the corridors. Only cater for Indians only for breakfast not much selection for other guests","December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Book skyline but downgrade to king size without notified anything can see the difference in the pictures. Staff very rude asking for luggage we left becouse being denied for early check in. Go counter for check in. Ask for detail and everything then staff promise to call when room is available. Still no call or nothing come on 2pm also must do another check in. Very slow. Like doing another check in again but more slow.,"December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Friendly staff, good location , close to central","November 27, 2024",27,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Staff Problem,"December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Their internship receptionist will make you headache and fell like u are at 1 star hotel,"November 26, 2024",26,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"We stayed here for 3 nights. It's a big hotel, and it's pretty well maintained for an old property. This hotel looks busy all the time with mostly Indian guests, and for those who enjoy Indian food, they offer excellent breakfast selections. Service, in general, is really average compared to all other Accor properties we have stayed at so far. The location is far from MRT, and it's awful to walk to the train station during the day given the intense heat from the hot sun. Although they do offer shuttle service to the station, we never seem to be able to fit into their hourly schedule.","December 01, 2024",1,December,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Bad hotel management,"November 24, 2024",24,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Low Service,"November 24, 2024",24,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The hotel is clean, not the best location and the service is a bit too slow. But helpful and courtesous staff","November 19, 2024",19,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"If you have event at RCA, this hotel is one of good option.","November 26, 2024",26,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Good for business trip,"November 19, 2024",19,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"We had a very pleasant stay as the staff were very accommodating to our requests and even offer daily room services certainly prioritizing our comfort. They also provide notices for service interruptions and provide complimentary delights/snacks. The only issue I've got was the location since it was quite far from the nearest train station. Although the bus station was just in front of the hotel, I found it quite difficult to ride one as I wasn't familiar with the bus routes and the information given on the respective websites of the bus company/ies were quite inaccurate (not that I'm blaming the hotel but it would have been better if the train station was near as it was easier to follow directions in the train routes). Overall, our stay was still exceptionally great. I would love to stay here again if I am given the chance. 😊","November 26, 2024",26,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"I don't think I've ever experienced such facilities and services at this price range among the accommodations in Thailand that I've visited multiple times. If I had to point out a flaw, it would be that the swimming pool is a bit small. But the gym equipment is quite good. I plan to use this place whenever possible.","November 17, 2024",17,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Our stay was excellent. We enjoyed iur stay..... Value fotr money hotel,"November 23, 2024",23,November,2024
