city,hotel,rating,review
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"予想通りきれくて大きなホテルでした。
部屋も広く、バスタブとシャワーが別になっていたので、お湯にゆっくりつかることもでき最高でした。
また、インド門と海にも近いので観光することもできます。"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"ムンバイ最高のホテルということでしたが、その名の通り滞在は最高でした。
アラビア海を望む部屋は綺麗で、スタッフも名前を覚えてくれておいており、夕方五時からあったホテルツアーも面白かったです。インドじゃないみたいでした。
部屋のシャンプーやボディーソープはフォレストエッセンシャルで統一されていました。
朝食をホテルで食べましたが洋風とインディアンがうまい具合の割合で置いてあり、スパイス疲れにも優しかったです。
一つだけ残念だったのはプールサイドで飲んだスイカジュースが水で薄められいていて微妙な味でした。"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,とても教育がしっかりされており、とても心地よく滞在することがっ出来ました。1泊しかとまりませんでしたが、もっと滞在したいと思いました。またぜひいってみたいホテルです。ロケーションもよく、ローカルのスーパーやエレファンタ島への船の乗り場にも近く、たいへん便利でした。朝、早く列車が着いたので、ホテルへ荷物を置きに行きましたが、部屋の空きがあり、アーリーチェックインさせてもらい、子供が3人いる我々には、大変助かりました。
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"インドで泊まったなかで一番良い。
景色も良いしサービスも良い。
少しの金額差なら少し予算増やしここに泊まる価値あり。
ただし食事は高いことを注意。"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,歴史を感じさせる内装・インテリアはもちろんのこと、プール、スパなどすべてが最高でした。もう一度泊まりたいホテルです。部屋をグレードアップしてくれたので最高の時間を過ごせました。
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"各国の首脳クラスが滞在するホテルだけあって文句なしにトップクラス。
２泊と短い期間であったが大満足でした。
一度は泊まってみたいホテルに推奨します。"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"期待以上でした。
一度は利用する価値があります。
ただ、ラウンジというかクラブルームのサービスに難あり。
結局、時間の説明がないこともあり、一度も利用出来ませんでした。
目の迄に食べるものがあっても、5分前に終了したとかで全く融通がききません。"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"■プール
やや狭い。Chairがすぐなくなり、芝生の上にタオルを引くしかなるなる。
■レストラン
Wasabi他　高い。Wasabiは家族は二度と行かないそうです。食事付きでなければ、外でおいしいものを食べたほうが満足度は高い場合も。歩いて5分ぐらいのところにある、Cafe BasilicoはGoodでした。"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,การให้บริการ และ การต้อนรับ รวมถึงสถานที่ ได้รับความพึงพอใจมาก เป็นการกลับมาพักครั้งที่ 2  ทุกอย่างดีเหมือนเดิม
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,ดีไปหมดทุกอย่าง แค่บางครั้งลูกค้ามาเยอะจนพนักงานต้อนรับไม่ทัน
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,泰姬陵酒店的質素不用懷疑，可算是孟買最華麗，最高級（之一）。我訂的房間正對印度門，且有平台，景觀一流。我亦在餐廳吃了幾次午餐晚餐，水準亦高。唯獨離周邊商區較遠，且孟買交通時常擠塞，較為不便。
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"다른 호텔 대비 가격은 비싼편이지만... 서비스, 친절도, 조식 등등 모든데 압도적입니다. 다시 오게된다면 며칠 더 머물고 싶은곳"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"인도의 일반적인 숙박비에 비할 수 없이 가격이 높지만, 남인도 여행을 끝내고 뭄바이 아웃하시는 분이라면 마지막 밤 정도는 꼭 묵어보실 것을 권합니다. 여행의 묵은 때를 벗고 심신의 편안을 추구할 수 있습니다. 조식 레스토랑은 1층 또는 루프 탑 레스토랑에서 선택하실 수 있습니다. 음식은 유사하니 기왕이면 게이트웨이 오브 인디아가 내려다 보이는 루프 쪽 레스토랑에 가실 것을 추천드립니다."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"모든 것은 만족
하지만 애들이 있어서 욕실에 욕조 있는 방을 요청했는데, 금방 가능하다고 했는데 2시간이나 기다리게 함..
기다리는 동안 3번 더 요청했으나 기다리라고만 함.
결국 바뀌었지만 정확한 시간이나 싯점을 사전에 알려주었으면 옷을 갈아입던지, 휴식을 다른 곳에서 취하던지 했을텐데 첫날부터 짜증이 많이 났음"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,무선인터넷 연결영역이 상당히 제한적이라 아쉬웠고 직원들이 세부적인 이용설명을 주지않아 이용에 불편함이 다소 있었다.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"두달여행하면서 묵었던 숙소 중 제일 좋았던것은 분명합니다. 모두 친절하고 야외수영장과 욕조있는 객실, 디너는 먹어보지못해 잘 모르겠으나, 조식은 최고였어요. 다만 아쉬운점은 체크이웃한후 지을 맡겼었는데, 직원들의 태도가 체크인했을때와 체크인 후 태도가 달라보이는것은 저만의 착각이였을까요. 체크인할때는 모두들 짐도 들어주고 모두들 인사해주고 그랬는데, 짐찾을때는 모두들 신경도 안쓰더군요 ㅜㅜ"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,비싸지만 그 값어치를 하는 호텔
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,모든 것이 고급스럽고 기대 이상이네요. palace wing 에서 묵었는데 1903년에 지어진 건물로 역사의 일부가 된 느낌입니다. 한국의 신라호텔과 비교해서 좀 그렇지만 직원들이 신라호텔 직원들보다도 일 더 잘하는 듯. travel desk 에서 기차표도 끈어다주고 취소까지 해야 하는 상황이었는데 직원이 군소리 안하고 취소 폼까지 들고 와서 제 사인 받아서 다시 역에서 환불받아 오는 수고까지 마다하지 않았습니다. 어떻게 보면 영국식 buttler service 를 받고 있는 느낌이네요. 미국이나 일본의 최고급 호텔에서도 받을 수 없는 서비스입니다. (오로지 영국의 도체스터 호텔에서만 비슷하게 가능할 듯)
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,많은 액수를 지불해도 전혀 아깝지 않은 최고의 호텔이였다. 국내외 최고의 셀럽들이 뭄바이에 가면 이 호텔에 숙박하는 이유를 이제 알았다
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"주말 프로모션 특가로 25만원이 안 도는 가격에 시뷰로 조식 포함 묵었습니다.
방콕 등의 호텔에는 서비스나 시설이 부족하지만, 한번쯤은 묵어볼 만합니다.
신관에서 묵었는데, 게이트 어브 인디아를 바라보는 재미도 좋네요."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,타지마할 이라는 이름만큼 실망시키지 않았던 호텔. 깨끗하고 럭셔리하고 수영장 또한 분위기가 너무 좋다. 처음에는 다소 비싸다고 생각했지만 숙박 후에는 돈이 하나도 아깝지 않았다.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"저는 허니문을 몰디브에서 하고 이곳으로 왓습니다 . 뭄바이에서 중심지에 위치하여 관광하는데 어려움이 없습니다 . 택시 타면 돌아가는것은 다반사 밑장빼기도 합니다 공항에서 만오천원이면 올거리를 택시기사 삐끼의 밑짱빼기에 2번이나 당해 ""선불이랍니다 돈을 주면 밤이라 안보이니 밑에서 만원짜리를 빼고 너 만원만줫다!"" 이럽니다 그리하여 공항에서 만오천원이면 올거리를 4만원에오셧습니다 . 이드런인도는 발전할가능성이 없는 나라이지만 . 여튼 타지마할호텔의 서비스는 제가 38년 살면서 가장 좋은 서비스였습니다 . 원래 시티뷰인데 오션뷰로 해주었고  골든게이트가 눈앞에 보이는 깔끔그자체 방은 작지만 5성급 다운 서비스 . 원래 보통 팁을 원달라만 주고 나오는데 케익에 수건 학만들기 하트풍선등으로 무려 박당 8천원씩 팁을 침대위에 놓게 할수밖에없게한 장본인들 . 정말 대단합니다 . 스탭들도 다른 인도호텔과 달리 교육을 잘받아 외국인에게 서비스가 아주 좋습니다 . 이 곳을 떠나는 순간 지옥의 인도를 경험하게됩니다"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,看了点评决定住一晚，地理位置绝佳，早餐很棒，可惜房间有油漆味，一开始不确定，后来因为只住一个晚上也就不折腾换房间了。服务不错，如果住的时间更长可能体验会更好，不过确实挺贵的。最后付款的时候税费要比Agoda说明的更多。
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,服务非常棒！设施非常棒！价格有点小贵，不过住三四天还是可以的 奢适体验！
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,建议选club room，性价比最高的房间了。
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,一流服务，从接机到入住无缝对接，酒店是很有特点的，并且也是地标式建筑了，设施老旧但是很顺手方便，免费WiFi速度很快，一定要预定海景房，躺沙发上看着印度门很舒服，早餐很精致
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,perfect
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,我住过不少五星级酒店，这家酒店的服务超过许多家，细致到让人觉得没有隐私，比如我带了四本书，客房出现四张书签；有三个充电设备，每根线都被仔细绑起；没挂好的衣服被整理等。这些服务不在早晚床时间。酒店建筑有品位并被仔细打理，工作人员俊男美女云集。遗憾是老酒店，泳池没有儿童区，早餐一般，种类不够多。
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,因为以前的事件吸引了我，入住后觉得是一间超一流的酒店。
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,这是一次愉快的住宿，因为一些小问题，前台免费升级房间，还送早餐自助餐，服务非常好，来孟买一定要体验一下这家酒店，强烈推荐给中国人。
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,感觉很不错，不愧是孟买最好的酒店。
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"good please good service ,good location .i very like 我喜欢这个酒店，这里有太多故事，文化，古老又现代。这个酒店服务一流。"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"letak hotel yang strategis bagaikan malioboro jogyanya India, banyak pedagang disekitar jalan di dekat hotel"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,فندق في منتهى النظافه و الرقي جميع الموظفين خدومين و سرعة الاجراءات فالدخول  و الخروج والامان100‎%‎
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,كل شي اعجبني في الفندق من استقبال ومعاملة الموظفين والنظافه والطعام
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"لا انصح السكن به مطلقا الفندق ذو رائحة كريهة وغير نظيف 
الموظفين تعاملهم مع العرب بشع ومتغطرس وفيهم فضاضة غير طبيعية كأنك عدو لهم أضف الى  نظامهم الأمني في كل حركة دخول وخروج يجب ان يتم تفتيشك تفتيش يدوي والمرور داخل باب الأشعة السينية كنظام المطارات تخيلوا كل دخول وخروج هذه الأشعة مضرة اذا كانت بفترات متتالية وقريبه  !!!!! لا يوجد اَي تفاهم او مرونة في طرق التفتيش  ولا يقبلون منك اَي اقتراح ولا يمكنك ان تدخل الفندق ومعك اَي شيء من الاكل اذا احببت من الخارج ممنوع وتصوروا أنتم المعاناة اليومية كل يوم ستدخل وتخرج سيتم معاملتك بهذه الطريقة أضف الى ذلك ان الأشعة السينية الأمنية في المطار ستعبر منها مرة كل كم شهر بالافتراض وليس في كل خروج ودخول لك من فندقهم السيء ولكن لا انصح به على الإطلاق 
اذهبوا الى بنجلور أفضل  وارخص وأنظف وارقى في كل شيء بالمقارنة كمدينة او ولاية في الهند  
اما مومباي تاج محل ولا أعطيه نجمة"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"كل شي كان مميز ماعدا أسعار المطاعم كان مبالغ فيها جدا
وايضاً يمنع ادخال الاكل من برا
لكن يوجد مطاعم ممتازه بالقرب منه"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"الفندق جدا جميل ما يعاب عليه غلا أسعار المطاعم ولا يسمح بدخول الاكل  
لكن فيه قريب منه اكثر من مطعم 
اما الباقي ماعليه كلام"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,الموظفين غير لبقين في التعامل
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,كانت الاقامة ممتازة ولكن في الوقت الحالي هناك اعمال صيانة قائمة مما ينتج عن بعض الازجاع
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,موقع الفندق ممتاز وقريب جدا من الخدمات والمطاعم والاسواق
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,كل شي
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"الفندق في منطقة كولابه وقرب البحر  وممتاز وكبير 
بس الغرف صغيره والسعر غالي انصح السكن في"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,هذا الفندق قريب جدا من السوق الخدمات التي يحتاجها المسافر
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,المكان لا يعلى عليه قمة الرقي
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,فندق جميل وهو قريب من الخدمات والمطاعم والاسواق الجميلة
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,روعة وراحة واستمتاع
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,كاتن الاقامة جيدة
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"اقامة مميزة وفندق يستحق السكن فيه 

خدمات مميزة ونظافة كبيرة والاهتمام بالنزيل من اولويات الفندق وانصح بالسكن فيه"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"اقامة مميزة وفندق يستحق السكن فيه 

خدمات مميزة ونظافة كبيرة والاهتمام بالنزيل من اولويات الفندق وانصح بالسكن فيه"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,ممتاز وانصح به واعتقد لو رجعت الى مومباي ساعود للسكن به مجدداً
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,اقامة سعيدة وموقع مميز
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,الفندق بصفة عامة جيد ولكن السعر مبالغ فيه مقابل حجم الغرفة جميع الخدمات متوفرة فيه سكنت بالقديم والجديد بصراحة مافيه فرق حتي الى يقول يطلع على البحر اللهم لك الحمد من زين البحر الفطور جميل جداً متنوع وشامل خدومين ولو ارجع مره ثانية ماسكنت فيه ابحث عن تجربة اخرى لسبب ان المولات كله بعيده عنه.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,تمام
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,راءعة وتجربة فريدة
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,هي ليست بالمرة الأولى لي في هذا الفندق والسبب يرجع لاختياري له هو تميزه بعديد من المطاعم المتميزة وخاصة الأطباق الهندية بلا شك .. منطقة كولابا معروفة بتنوع متاجرها وقربها من العلامات المتميزة كهريس وأجمل وفي الجهة الخلفية للفندق يقع ستاربكس كافيه لمحبيه ومقابل الفندق هناك المعلم التاريخي لبوابة الهند .. سأتكرر على زيارة هذا الفندق في القريب جداً بإذن الله
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,اعجبني الامان ممتاز جداً واللباقة من العاملين اقدم لهم شكري وتقديري اتمنى العوده للسكن في هذا الفندق  حقيقة فندق مميز ويستحق خمسة نجوم اذا فهو بحق رائع ومميز
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,الاقامة كانت جيدة في هذا الفندق
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,بوفيه الإفطار ضعيف جدا
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,كانت اقامتي ممتازة لنضافة الفندق الموظفين والعمال ممتازين ويستقبلون في الورور والبسمة الحلوة  والفندق علي البحر انصح العوائل ورجال الاعمال السكن في وفوق الممتاز والموقع الجميل
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,سعره عالي جداً ومستواه عادي واجلكم الله لا يوجد شطاف في الحمامات
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"اقامة ممتازة ورائعة وفندق مميز وعمره هذه السنة 111 سنة بناء وعندما تدخل الفندق تستقبل استقبال لا مثيل له من طاقم الاستقبال 
فندق نظيف ورائع بمعنى الكلمة وموقع متميز وقيب من كل شئ ودرجة امان لا تضاها على الاطلاق"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,الحمدالله جيده جدا
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,الإقامة في الفندق كانت ممتازة بسبب الفندق علي البحر ونظافة الفندق والموظفون والعاملون كلهم ممتازين
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,كانت الإقامة جميلة في هذاالفندق وكان موقع الفندق متميز وكان مكان الأستقبال  والحديق الخاصة بالفندق  والمطاعم شيء مميز
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"كل شي فية جميل الطعام النظافة الخدمة والغرفةروعة وجمال المكان 
عدم وجود علامة تدل علي جهة القبلة للمسلمين وعدم وجود قنوات اخبارية بالعربية"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,كانت إقامتي جميلة واستقبال الفندق لنا بالورود وكانوالموضفين الاستقبال والعمال كانو أكثر من ممتاز والفندق كبير ونظيف بس الغرف ليس كبيرة .شي واحد ما عجبني في الفندق يقولون الإنترنت مجان وعندما عملنا خروج دفعونا قيمة الإنتر نت.واشكر موقع اجودا لتوفير الفنادق في جميع الدول العالم
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,بسم الله الرحمن الرحيم     الفندق فوق الممتاز واستقبلونا استقبال حار والورود والخدمه ممتازه والسعر لاباس بنسبه لفنادق بومبي لانه فنادق بومبي غاليه والفندق امان وشرح وعلي البحر واحسن فندق سكنته في العالم وانصح كل عائله ان تسكن الفندق وانصح كل واحد ان يسكنه والغرف نضيفه وكل العاملين يرحبون فينا وودودين وكل الصفات فيه زينه.ملاحظه شكري خاص Agoda وانصح الزبائن ان تحجز الفنادق من موقعAgoda لانه ارخص موقع وخدمه وامان انا زبونAgoda اكثر من 3 سنوات|.ولكم جزيل الشكر
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"המלון שוכן במבנה שהוקם ב 1903 אך הפאר נוטף מכל פינה ממנו, אין מילה רעה לומר, החל ממיקום מצויין בסמוך לשער הודו ועד לשירות ברמת בית מלוכה.
כמובן שנחזור לשם!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,אחד המלונות הטובים בעולם
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"מלון כל כך מפואר, בטוחה שאחזור אליו, חדרים גדולים עם נוף נהדר, צמוד לשער הודו. הצוות ידידותי ומלווה כל אורח כאילו שרק הוא במלון. המתקנים מפוארים ומטופלים. מושלם לשהות."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"התארחנו במלון במומביי, המיקום ממש צמוד לשער הודו, קיבלנו חדר עם נוף לים וממש מעל שער הודו, מדהים החדר. מלון מאוד מפואר במונחים עולמיים,היה חג דוואלי-חג האורות כך שהמלון היה מקושט ומואר בצורה יוצאת דופן. מאוד מומלץ להתארח בו- רמת השירות מושלמת וחריגה. כל דרישה ולו הקטנה ביותר נענתה ואף התנדבו לסייע בכל דבר.
כייף גדול היה להתארח. בטוח נחזור לשם."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"נהנינו מאד מהשהייה, רמה גבוהה של חדרים,מסעדות, יחס לאורחים ומיקום מעולה במוממבאי"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"מלון מדהים ומיוחד עם אוירה אותנטית ושירות מדהים.
מומלץ מאוד למי שרוצה להתפנק"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Taj Mahal Palace on todellinen 5-tähden hotelli kaikkine päivineen, palvelualttius ylittää vielä tuonkin luokituksen  - suosittelen varauksetta."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Соотношение цены и качества
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Мумбаи-город контрастов. Нищета соседствуют с роскошью. Этот отель-роскошен! Во всём. Начиная от трансфера на автомобиле отеля из аэропорта с безукоризненным водителем и заканчивая бесконечными улыбками команды персонала. Для того,чтобы ощутить дыхание времени,выбирать необходимо номер в старом здании,которое было построено более ста лет назад. Дело в том,что к нему была пристроена отдельная современная башня. Те кто заказывает клубные номера имеют отдельную рецепцию и ряд других приятных привилегий. Завтрак с видом на море прекрасен, вечерние рестораны прекрасны, но я предпочитал есть в городе, недалеко от отеля. Там более живо. Отель дорогой, но побывать в нём стоит."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Jeg bodde i 2 omganger, der den første hadde et dårlig rom med fukt og dårlig lukt. Klær ble fuktige på rommet, og teppegulvet var fuktig. (rom 1201) Rommet hadde utsikt mot byen. På det andre oppholdet fikk jeg et nydelig rom, med utsikt, ikke teppegulv, rent og deilig (rom 320). Fikk veldig bra service, sen sjekk-ut, hyggelig staff og et langt bedre opphold enn det første."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Fantastisk hotell med vennlig betjening og flotte rom. Følelsen av å bo midt i historien. Anbefales for alle.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Som en röd tråd genom min vistelse var den otroligt trevliga/serviceminded personalen, bara att the doorman som öppnade dörren på bilen sa välkommen tillbaka var imponerande, hade mailat om att bli hämtad på flygplatsen vilket var smidigt, sätta dig tillrätta i baksätet och få ett kitt med fuktiga handdukar att fräscha upp dig med, vatten och minttabletter fick man också. 
Kommer man med tidigt morgonflyg går det på ca 40 min in till hotellet annars ca 1,20 min.

Bemötandet med en välkomstseremoni med blomband och färgdutt i pannan var trevligt, sedan visar värdinnan upp mot rummet och berättar under tiden om hotellets utbud.
Det finns flera restauranger och barer ( 6 tror jag ) har provat 3 av dom med hösta betyg från mig, mycket god mat och super bra service.

Poolområdet är min favorit! Byt om nere på Jiiva spa, du får ett skåp för kläder, finns ångbastu, torrbastu, duschar och relaxrum där du kan drick gott te och bara njuta.
Uppe på Poolområdet hjälper the poolboy till att fixa solstol med handdukar och du får vattenflaskor hela tiden, för det blir varmt där!
När man har solar klart och byter om så har dom en "" badbyxcentrifug"" så bara skölja badbyxorna och centrifugera så får man med torra upp till rummet!

Och rummet: superiorrummet innehåller en soffsittgrupp, skrivbord med olika tekniska anslutningar, en stor skön dubbelsäng med kuddmeny, badrum med badkar och dusch, det finns champo, duschcreme mm mm.
Badrummen skulle behöva en upprenovering, är inte Up to date!
Du kan koka te/kaffe om du blir sugen ingår.

The Taj får Genomgående 5 * av mig"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,exceptional
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Detta är ett klassiskt hotell som kanske inte håller den standard man förväntar sig, men som ändå inte gör en besviken. Rummet jag fick luktade lite unket och standarden var sådär, rätt så slitet. Men utsikten fantastisk, pool-området i trädgården lyxig för att inte tala om känslan av att sitta i pelargångarna och avnjuta en lunch."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Trevlig bra personal.
Centralt beläget.
Dyra priser förstås, jämförbara med priserna i Sverige."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Historiskt hotel med otrolig service.Rummen litet slitna men i väldigt gott skick för sin ålder. lakanen byttes varje dag ochrummen städaded 2-3 ggr per dag. gott om olika lounger etc där man kunder hålla möten uppsakattade särskilt deras sea lunge med afternoon tea. trevlig pool och god mat i alla deras restauranger.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Wart każdej złotówki, idealny pod każdym względem, plecam dokupić widok na morze i na bramę Indii, lepiej wstawać wcześniej na śniadania, ponieważ potem trzeba długo czekać na stolik."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"W hotelu pokoje bardzo ładne, aczkolwiek w naszym pokoju brakowało suszarki do włosów i igielnika. Internet owszem był, lecz dodatkowo płatny. Poprosiliśmy wcześniejsze śniadanie ze względu na bardzo wczesny check in i o ironio kazali nam za to śniadanie zapłacić a po naszych uwagach zmienili zdanie...Nie wiem czym to było spowodowane...."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Urcite patri k nejhezcim hotelum v Indii. Hotel i pokoj jsou ciste.WiFi funguje. Jidlo je vyborne. Personal prijemny.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,超棒的住宿點！這次是因為轉機，選擇在泰姬飯店待上一晚，飯店超級貼心，除了幫壽星準備慶生活動外，退房日還特別跟我們說，晚點逛完市區可免費使用spa區洗澡。任何小細節也都相當貼心，海景房超棒的，推薦大家去住！不輸我在世界各地住過的任何一間五星飯店，甚至是排名最棒的幾間之一！
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,服務沒有想像細緻，很多新的飯店甚至做得比較好。客房普通，沒有很高級的感覺。
Mumbai,Sahara Star Hotel,5 stars out of 5,"Here's a feedback draft you can use for your experience at Sahara Star Mumbai Hotel:

---

**Feedback for Sahara Star Mumbai Hotel**

I recently had the pleasure of staying at Sahara Star, and I must say it was an unforgettable experience. Here are a few highlights:

**1. Exceptional Service:**  
From the moment I arrived, the staff was incredibly welcoming and attentive. The check-in process was smooth, and the concierge team was helpful in arranging my activities.

**2. Stunning Ambiance:**  
The hotel has a unique design that beautifully blends luxury and nature. The indoor lagoon and tropical landscaping create a serene atmosphere that’s perfect for relaxation.

**3. Immaculate Rooms:**  
My room was spacious, tastefully decorated, and impeccably clean. The amenities provided were top-notch, making my stay even more comfortable.

**4. Delicious Dining Options:**  
The variety of restaurants offered a wide range of cuisines. I particularly enjoyed dining at [specific restaurant name], where the dishes were not only tasty but presented beautifully.

**5. Excellent Location:**  
The hotel’s location is convenient, making it easy to access local attractions and the airport. This made my travel around Mumbai a breeze.

**6. Incredible Facilities:**  
The spa and fitness center were fantastic. I indulged in a relaxing massage that was just what I needed after a busy day.

Overall, my stay at Sahara Star was absolutely remarkable. I highly recommend this hotel to anyone looking for a luxurious and enjoyable experience in Mumbai. I can’t wait to  retrun"
Mumbai,Sahara Star Hotel,5 stars out of 5,This is a popular hotel with some good dining options. Located very close to domestic airport terminal in Mumbai. In general rooms were clean and had all basic amenities. Staff needs to check that all plug points are working as we charge multiple devices these days. The hotel lobby also needs some more seating/ sprucing up.
Mumbai,Sahara Star Hotel,5 stars out of 5,"I booked with agoda and had great experience, plus express checkin on mentioned time, great price for such a amazing property, staff was really nice and they upgraded us to great view room with minimum cost. Agoda is really recommend by me for budget traveling. I had great experience using this application. Overall great experience 5 star rating from my side."
Mumbai,Sahara Star Hotel,5 stars out of 5,"It’s an iconic Mumbai luxury with a spectacular ambience. Great place to stay and enjoy…. Excellent restaurants, cuisines and service."
Mumbai,Sahara Star Hotel,5 stars out of 5,"This hotel is located at a great place, so near to T1. I stayed for a day as I had to catch my connecting international flight. Room is good, nice and clean! I had to wait a bit for check-in and looks like there is no line policy which was different experience for me (this anyway has in India and people serving does not enforce it :( ). Any way's other than that all good..comfortable bed..great food..nice ambience..all good..would stay here again if come again to Mumbai."
Mumbai,Novotel Mumbai International Airport,5 stars out of 5,Love this hotel
Mumbai,Novotel Mumbai International Airport,5 stars out of 5,"This hotel is amazing clean, modern and the staff is too good. Thumbs up to Novotel"
Mumbai,Novotel Mumbai International Airport,5 stars out of 5,X
Mumbai,Novotel Mumbai International Airport,5 stars out of 5,Very clean and food was excellent.Staff were friendly.
